RULE_ID,RULE_TYPE,SOURCE_ZONES,DEST_ZONES,ALLOWED_PORTS,REQUIRES,LOGGING,REMARK,misconfig_prob,is_misconfigured,last_changed_by,last_changed_on,change_complexity
RULE_01526,deny,MGMT,DMZ,any,mfa,False,auto generated deny rule,0.238,False,netadmin,2022-12-18,high
RULE_01527,allow,SERVER_LAN,USER_LAN,any,none,False,auto generated allow rule,0.065,False,secops,2025-11-25,high
RULE_01528,allow,PARTNER_VPN,OT,53,mfa,False,auto generated allow rule,0.138,False,secops,2023-10-07,high
RULE_01529,allow,EXTERNAL,EXTERNAL,22,tls,False,auto generated allow rule,0.266,False,audit_bot,2023-05-19,medium
RULE_01530,cloud_boundary,EXTERNAL,EXTERNAL,22,mfa,False,auto generated cloud_boundary rule,0.055,False,auto_gen,2025-06-19,high
RULE_01531,cloud_boundary,OT,OT,3306,mfa,False,auto generated cloud_boundary rule,0.316,True,cloud_admin,2023-01-02,medium
RULE_01532,cloud_boundary,EXTERNAL,EXTERNAL,"80,443",vpn,True,auto generated cloud_boundary rule,0.303,True,netadmin,2023-09-23,high
RULE_01533,allow,OT,SERVER_LAN,53,none,False,auto generated allow rule,0.34,True,secops,2023-10-03,low
RULE_01534,cloud_boundary,DMZ,USER_LAN,"8080,8443",mfa,True,auto generated cloud_boundary rule,0.325,True,netadmin,2025-11-09,low
RULE_01535,segmentation,EXTERNAL,MGMT,22,mfa,True,auto generated segmentation rule,0.132,False,auto_gen,2024-07-10,high
RULE_01536,segmentation,CLOUD,USER_LAN,restricted,mfa,False,auto generated segmentation rule,0.313,True,auto_gen,2025-06-01,low
RULE_01537,cloud_boundary,MGMT,USER_LAN,any,mfa,False,auto generated cloud_boundary rule,0.072,False,auto_gen,2022-12-02,medium
RULE_01538,cloud_boundary,DMZ,PARTNER_VPN,"8080,8443",vpn,True,auto generated cloud_boundary rule,0.009,False,cloud_admin,2025-09-20,low
RULE_01539,monitor,EXTERNAL,USER_LAN,53,mfa,False,auto generated monitor rule,0.135,False,secops,2023-07-23,medium
RULE_01540,segmentation,OT,CLOUD,53,tls,False,auto generated segmentation rule,0.221,False,secops,2025-09-08,medium
RULE_01541,monitor,CLOUD,PARTNER_VPN,"8080,8443",mfa,True,auto generated monitor rule,0.074,False,cloud_admin,2025-12-10,medium
RULE_01542,monitor,MGMT,DMZ,"8080,8443",tls,True,auto generated monitor rule,0.219,False,audit_bot,2024-08-27,medium
RULE_01543,allow,EXTERNAL,USER_LAN,22,tls,True,auto generated allow rule,0.329,True,netadmin,2022-10-17,high
RULE_01544,monitor,SERVER_LAN,EXTERNAL,53,none,True,auto generated monitor rule,0.12,False,auto_gen,2022-10-14,medium
RULE_01545,monitor,EXTERNAL,MGMT,"8080,8443",none,True,auto generated monitor rule,0.058,False,auto_gen,2023-03-03,low
RULE_01546,deny,SERVER_LAN,PARTNER_VPN,"8080,8443",none,False,auto generated deny rule,0.022,False,netadmin,2024-08-01,high
RULE_01547,allow,MGMT,SERVER_LAN,3306,vpn,True,auto generated allow rule,0.308,True,audit_bot,2025-01-05,high
RULE_01548,deny,DMZ,PARTNER_VPN,"8080,8443",none,False,auto generated deny rule,0.256,False,cloud_admin,2023-12-14,medium
RULE_01549,allow,DMZ,MGMT,restricted,mfa,False,auto generated allow rule,0.238,False,auto_gen,2024-10-31,medium
RULE_01550,monitor,DMZ,SERVER_LAN,"80,443",mfa,True,auto generated monitor rule,0.28,False,netadmin,2024-11-12,high
RULE_01551,allow,SERVER_LAN,EXTERNAL,53,mfa,True,auto generated allow rule,0.186,False,cloud_admin,2023-12-23,high
RULE_01552,allow,CLOUD,CLOUD,"80,443",vpn,True,auto generated allow rule,0.312,True,cloud_admin,2025-05-26,medium
RULE_01553,cloud_boundary,USER_LAN,CLOUD,"8080,8443",none,False,auto generated cloud_boundary rule,0.143,False,netadmin,2023-06-05,medium
RULE_01554,segmentation,OT,MGMT,restricted,vpn,True,auto generated segmentation rule,0.386,True,cloud_admin,2023-06-17,medium
RULE_01555,segmentation,EXTERNAL,DMZ,restricted,tls,False,auto generated segmentation rule,0.317,True,netadmin,2025-04-15,low
RULE_01556,cloud_boundary,DMZ,EXTERNAL,"8080,8443",tls,True,auto generated cloud_boundary rule,0.074,False,secops,2022-11-06,high
RULE_01557,cloud_boundary,CLOUD,CLOUD,22,vpn,True,auto generated cloud_boundary rule,0.177,False,audit_bot,2024-07-25,medium
RULE_01558,allow,PARTNER_VPN,MGMT,"80,443",tls,False,auto generated allow rule,0.37,True,cloud_admin,2025-11-02,high
RULE_01559,deny,CLOUD,CLOUD,"80,443",vpn,True,auto generated deny rule,0.173,False,secops,2023-05-01,low
RULE_01560,allow,CLOUD,SERVER_LAN,53,vpn,True,auto generated allow rule,0.336,True,cloud_admin,2024-11-17,medium
RULE_01561,cloud_boundary,USER_LAN,CLOUD,any,tls,True,auto generated cloud_boundary rule,0.168,False,audit_bot,2025-04-12,high
RULE_01562,deny,OT,EXTERNAL,3306,tls,True,auto generated deny rule,0.179,False,auto_gen,2024-02-09,low
RULE_01563,cloud_boundary,USER_LAN,CLOUD,"80,443",mfa,False,auto generated cloud_boundary rule,0.004,False,secops,2025-12-12,high
RULE_01564,monitor,USER_LAN,USER_LAN,"80,443",mfa,True,auto generated monitor rule,0.06,False,audit_bot,2022-10-06,medium
RULE_01565,allow,USER_LAN,CLOUD,3306,vpn,False,auto generated allow rule,0.051,False,auto_gen,2023-06-07,low
RULE_01566,allow,SERVER_LAN,SERVER_LAN,any,mfa,True,auto generated allow rule,0.366,True,netadmin,2025-04-11,medium
RULE_01567,deny,OT,OT,53,mfa,False,auto generated deny rule,0.002,False,secops,2023-09-15,medium
RULE_01568,deny,DMZ,EXTERNAL,"8080,8443",none,True,auto generated deny rule,0.049,False,cloud_admin,2025-03-21,low
RULE_01569,monitor,MGMT,USER_LAN,"8080,8443",tls,False,auto generated monitor rule,0.146,False,cloud_admin,2025-01-05,low
RULE_01570,monitor,OT,CLOUD,3306,tls,False,auto generated monitor rule,0.076,False,auto_gen,2025-11-23,low
RULE_01571,allow,EXTERNAL,CLOUD,any,tls,True,auto generated allow rule,0.25,False,secops,2023-02-20,high
RULE_01572,deny,PARTNER_VPN,MGMT,restricted,tls,True,auto generated deny rule,0.271,False,audit_bot,2025-08-28,low
RULE_01573,monitor,MGMT,MGMT,"8080,8443",vpn,True,auto generated monitor rule,0.323,True,cloud_admin,2023-04-18,medium
RULE_01574,segmentation,SERVER_LAN,PARTNER_VPN,any,mfa,True,auto generated segmentation rule,0.256,False,cloud_admin,2025-04-11,medium
RULE_01575,deny,USER_LAN,USER_LAN,53,vpn,False,auto generated deny rule,0.195,False,auto_gen,2023-12-28,low
RULE_01576,monitor,USER_LAN,SERVER_LAN,any,vpn,True,auto generated monitor rule,0.367,True,netadmin,2024-10-23,high
RULE_01577,deny,MGMT,DMZ,53,tls,True,auto generated deny rule,0.397,True,secops,2023-05-07,medium
RULE_01578,monitor,MGMT,EXTERNAL,"8080,8443",none,True,auto generated monitor rule,0.04,False,cloud_admin,2024-04-16,low
RULE_01579,monitor,USER_LAN,SERVER_LAN,3306,vpn,True,auto generated monitor rule,0.301,True,secops,2022-12-24,low
RULE_01580,monitor,EXTERNAL,OT,22,none,True,auto generated monitor rule,0.187,False,auto_gen,2025-01-08,low
RULE_01581,cloud_boundary,SERVER_LAN,MGMT,"80,443",none,False,auto generated cloud_boundary rule,0.07,False,audit_bot,2025-08-05,low
RULE_01582,monitor,EXTERNAL,MGMT,"80,443",mfa,True,auto generated monitor rule,0.076,False,auto_gen,2023-11-18,low
RULE_01583,deny,MGMT,USER_LAN,any,mfa,True,auto generated deny rule,0.125,False,cloud_admin,2022-10-07,high
RULE_01584,deny,MGMT,EXTERNAL,3306,tls,True,auto generated deny rule,0.242,False,cloud_admin,2023-08-03,high
RULE_01585,segmentation,MGMT,SERVER_LAN,"8080,8443",tls,True,auto generated segmentation rule,0.063,False,netadmin,2024-03-13,low
RULE_01586,cloud_boundary,USER_LAN,OT,any,tls,True,auto generated cloud_boundary rule,0.25,False,audit_bot,2025-04-30,medium
RULE_01587,deny,CLOUD,MGMT,any,mfa,False,auto generated deny rule,0.247,False,netadmin,2023-11-28,high
RULE_01588,segmentation,USER_LAN,EXTERNAL,restricted,tls,True,auto generated segmentation rule,0.315,True,audit_bot,2022-09-14,high
RULE_01589,allow,USER_LAN,MGMT,22,tls,False,auto generated allow rule,0.21,False,secops,2025-08-16,low
RULE_01590,segmentation,OT,CLOUD,"80,443",none,False,auto generated segmentation rule,0.166,False,cloud_admin,2025-03-08,medium
RULE_01591,allow,CLOUD,SERVER_LAN,53,mfa,True,auto generated allow rule,0.347,True,cloud_admin,2022-11-06,low
RULE_01592,cloud_boundary,SERVER_LAN,EXTERNAL,53,none,False,auto generated cloud_boundary rule,0.119,False,auto_gen,2023-10-21,medium
RULE_01593,segmentation,MGMT,SERVER_LAN,53,vpn,False,auto generated segmentation rule,0.242,False,netadmin,2025-10-23,high
RULE_01594,deny,CLOUD,MGMT,53,vpn,True,auto generated deny rule,0.022,False,auto_gen,2023-01-06,medium
RULE_01595,segmentation,DMZ,CLOUD,any,vpn,True,auto generated segmentation rule,0.052,False,auto_gen,2025-12-20,high
RULE_01596,monitor,OT,DMZ,22,mfa,False,auto generated monitor rule,0.093,False,auto_gen,2023-02-03,medium
RULE_01597,allow,USER_LAN,MGMT,restricted,mfa,True,auto generated allow rule,0.387,True,cloud_admin,2025-03-30,high
RULE_01598,allow,PARTNER_VPN,PARTNER_VPN,"80,443",none,True,auto generated allow rule,0.274,False,audit_bot,2024-02-27,medium
RULE_01599,cloud_boundary,EXTERNAL,EXTERNAL,"8080,8443",vpn,True,auto generated cloud_boundary rule,0.291,True,secops,2025-02-12,medium
RULE_01600,monitor,CLOUD,OT,22,vpn,True,auto generated monitor rule,0.267,False,cloud_admin,2023-08-21,low
RULE_01601,segmentation,OT,EXTERNAL,any,tls,False,auto generated segmentation rule,0.291,True,auto_gen,2025-10-09,medium
RULE_01602,allow,PARTNER_VPN,EXTERNAL,any,mfa,False,auto generated allow rule,0.025,False,audit_bot,2025-09-30,medium
RULE_01603,cloud_boundary,EXTERNAL,MGMT,53,vpn,False,auto generated cloud_boundary rule,0.189,False,cloud_admin,2022-09-24,medium
RULE_01604,monitor,MGMT,DMZ,any,tls,False,auto generated monitor rule,0.221,False,auto_gen,2023-11-11,high
RULE_01605,deny,EXTERNAL,EXTERNAL,53,vpn,True,auto generated deny rule,0.116,False,cloud_admin,2022-11-06,low
RULE_01606,cloud_boundary,PARTNER_VPN,CLOUD,3306,mfa,False,auto generated cloud_boundary rule,0.371,True,auto_gen,2022-11-19,medium
RULE_01607,monitor,MGMT,MGMT,restricted,none,True,auto generated monitor rule,0.062,False,cloud_admin,2023-04-02,medium
RULE_01608,allow,OT,MGMT,"80,443",vpn,True,auto generated allow rule,0.104,False,auto_gen,2023-09-30,high
RULE_01609,monitor,CLOUD,SERVER_LAN,3306,none,False,auto generated monitor rule,0.346,True,secops,2023-01-11,high
RULE_01610,segmentation,EXTERNAL,USER_LAN,restricted,vpn,False,auto generated segmentation rule,0.238,False,audit_bot,2025-01-05,low
RULE_01611,deny,OT,OT,53,none,False,auto generated deny rule,0.398,True,audit_bot,2025-08-04,high
RULE_01612,cloud_boundary,OT,CLOUD,22,mfa,True,auto generated cloud_boundary rule,0.022,False,audit_bot,2025-11-04,low
RULE_01613,monitor,CLOUD,SERVER_LAN,3306,tls,False,auto generated monitor rule,0.238,False,cloud_admin,2023-06-14,low
RULE_01614,allow,SERVER_LAN,MGMT,53,mfa,False,auto generated allow rule,0.123,False,auto_gen,2023-04-15,medium
RULE_01615,allow,CLOUD,CLOUD,restricted,vpn,True,auto generated allow rule,0.327,True,netadmin,2022-12-02,low
RULE_01616,allow,USER_LAN,DMZ,3306,none,False,auto generated allow rule,0.225,False,audit_bot,2024-04-24,low
RULE_01617,deny,PARTNER_VPN,DMZ,22,none,True,auto generated deny rule,0.039,False,audit_bot,2023-04-27,high
RULE_01618,segmentation,EXTERNAL,SERVER_LAN,any,none,False,auto generated segmentation rule,0.093,False,audit_bot,2022-12-02,medium
RULE_01619,segmentation,DMZ,EXTERNAL,any,none,True,auto generated segmentation rule,0.386,True,auto_gen,2024-07-31,low
RULE_01620,monitor,CLOUD,CLOUD,any,none,False,auto generated monitor rule,0.03,False,auto_gen,2023-11-05,high
RULE_01621,cloud_boundary,USER_LAN,CLOUD,restricted,mfa,True,auto generated cloud_boundary rule,0.397,True,netadmin,2025-05-19,medium
RULE_01622,deny,SERVER_LAN,EXTERNAL,any,tls,True,auto generated deny rule,0.325,True,audit_bot,2025-05-05,medium
RULE_01623,allow,EXTERNAL,USER_LAN,"80,443",mfa,True,auto generated allow rule,0.337,True,secops,2023-04-13,medium
RULE_01624,cloud_boundary,SERVER_LAN,CLOUD,any,mfa,False,auto generated cloud_boundary rule,0.256,False,auto_gen,2023-07-02,low
RULE_01625,allow,CLOUD,PARTNER_VPN,any,mfa,True,auto generated allow rule,0.054,False,auto_gen,2023-06-25,low
RULE_01626,cloud_boundary,PARTNER_VPN,OT,3306,tls,False,auto generated cloud_boundary rule,0.363,True,audit_bot,2024-02-24,high
RULE_01627,segmentation,PARTNER_VPN,DMZ,"80,443",none,True,auto generated segmentation rule,0.278,False,cloud_admin,2024-04-02,high
RULE_01628,segmentation,USER_LAN,PARTNER_VPN,"8080,8443",none,False,auto generated segmentation rule,0.355,True,auto_gen,2023-07-27,low
RULE_01629,monitor,PARTNER_VPN,OT,"8080,8443",tls,False,auto generated monitor rule,0.055,False,auto_gen,2025-02-27,low
RULE_01630,monitor,SERVER_LAN,OT,any,vpn,True,auto generated monitor rule,0.339,True,secops,2024-06-08,high
RULE_01631,cloud_boundary,CLOUD,OT,3306,vpn,False,auto generated cloud_boundary rule,0.235,False,secops,2022-10-09,high
RULE_01632,allow,USER_LAN,OT,22,none,False,auto generated allow rule,0.135,False,audit_bot,2023-10-05,low
RULE_01633,deny,PARTNER_VPN,SERVER_LAN,"8080,8443",mfa,False,auto generated deny rule,0.333,True,audit_bot,2025-10-24,low
RULE_01634,segmentation,EXTERNAL,CLOUD,any,none,False,auto generated segmentation rule,0.188,False,cloud_admin,2025-09-19,low
RULE_01635,segmentation,USER_LAN,OT,53,mfa,False,auto generated segmentation rule,0.278,False,cloud_admin,2023-07-13,high
RULE_01636,deny,OT,DMZ,"80,443",tls,False,auto generated deny rule,0.355,True,secops,2024-04-11,high
RULE_01637,allow,USER_LAN,USER_LAN,any,none,True,auto generated allow rule,0.323,True,cloud_admin,2023-01-26,low
RULE_01638,deny,PARTNER_VPN,SERVER_LAN,53,vpn,True,auto generated deny rule,0.132,False,cloud_admin,2022-09-09,medium
RULE_01639,segmentation,PARTNER_VPN,USER_LAN,22,none,True,auto generated segmentation rule,0.284,True,cloud_admin,2025-12-02,high
RULE_01640,deny,EXTERNAL,DMZ,53,vpn,False,auto generated deny rule,0.057,False,cloud_admin,2025-01-27,high
RULE_01641,allow,OT,OT,"80,443",none,False,auto generated allow rule,0.142,False,netadmin,2023-07-13,high
RULE_01642,allow,EXTERNAL,MGMT,22,none,False,auto generated allow rule,0.398,True,cloud_admin,2025-08-05,low
RULE_01643,allow,EXTERNAL,USER_LAN,"8080,8443",none,True,auto generated allow rule,0.166,False,auto_gen,2023-07-24,high
RULE_01644,segmentation,PARTNER_VPN,DMZ,any,vpn,False,auto generated segmentation rule,0.041,False,auto_gen,2024-02-28,medium
RULE_01645,segmentation,SERVER_LAN,EXTERNAL,any,mfa,False,auto generated segmentation rule,0.136,False,netadmin,2023-12-03,high
RULE_01646,segmentation,OT,EXTERNAL,"8080,8443",none,False,auto generated segmentation rule,0.304,True,auto_gen,2023-12-01,high
RULE_01647,allow,SERVER_LAN,OT,"8080,8443",tls,False,auto generated allow rule,0.113,False,netadmin,2025-05-05,medium
RULE_01648,cloud_boundary,OT,CLOUD,restricted,mfa,False,auto generated cloud_boundary rule,0.353,True,secops,2023-04-04,high
RULE_01649,cloud_boundary,MGMT,PARTNER_VPN,3306,mfa,False,auto generated cloud_boundary rule,0.355,True,netadmin,2024-02-13,low
RULE_01650,deny,USER_LAN,MGMT,53,mfa,True,auto generated deny rule,0.378,True,netadmin,2025-12-08,high
RULE_01651,monitor,SERVER_LAN,MGMT,any,vpn,False,auto generated monitor rule,0.18,False,netadmin,2023-11-09,low
RULE_01652,deny,SERVER_LAN,USER_LAN,22,none,True,auto generated deny rule,0.364,True,auto_gen,2024-03-06,high
RULE_01653,deny,EXTERNAL,EXTERNAL,restricted,mfa,True,auto generated deny rule,0.277,False,secops,2025-10-20,low
RULE_01654,deny,USER_LAN,CLOUD,3306,tls,False,auto generated deny rule,0.037,False,audit_bot,2023-11-20,high
RULE_01655,segmentation,USER_LAN,EXTERNAL,"8080,8443",tls,True,auto generated segmentation rule,0.268,False,auto_gen,2024-11-16,high
RULE_01656,deny,EXTERNAL,MGMT,"80,443",vpn,True,auto generated deny rule,0.302,True,netadmin,2023-01-30,medium
RULE_01657,cloud_boundary,OT,EXTERNAL,any,tls,True,auto generated cloud_boundary rule,0.334,True,auto_gen,2023-10-16,medium
RULE_01658,cloud_boundary,PARTNER_VPN,MGMT,any,vpn,False,auto generated cloud_boundary rule,0.244,False,audit_bot,2023-06-11,high
RULE_01659,allow,OT,MGMT,restricted,vpn,False,auto generated allow rule,0.188,False,secops,2025-07-17,high
RULE_01660,segmentation,CLOUD,EXTERNAL,"80,443",vpn,False,auto generated segmentation rule,0.083,False,netadmin,2025-07-11,high
RULE_01661,deny,SERVER_LAN,EXTERNAL,22,none,True,auto generated deny rule,0.01,False,netadmin,2024-03-24,low
RULE_01662,segmentation,CLOUD,MGMT,22,none,False,auto generated segmentation rule,0.177,False,audit_bot,2025-08-29,low
RULE_01663,segmentation,MGMT,PARTNER_VPN,"8080,8443",tls,False,auto generated segmentation rule,0.2,False,audit_bot,2023-12-26,low
RULE_01664,deny,EXTERNAL,OT,any,mfa,True,auto generated deny rule,0.065,False,cloud_admin,2024-06-20,medium
RULE_01665,cloud_boundary,CLOUD,USER_LAN,any,tls,False,auto generated cloud_boundary rule,0.106,False,audit_bot,2023-10-09,low
RULE_01666,cloud_boundary,EXTERNAL,OT,restricted,vpn,True,auto generated cloud_boundary rule,0.011,False,audit_bot,2023-07-31,medium
RULE_01667,allow,CLOUD,PARTNER_VPN,53,none,False,auto generated allow rule,0.225,False,secops,2023-02-28,medium
RULE_01668,allow,MGMT,DMZ,any,tls,False,auto generated allow rule,0.379,True,auto_gen,2025-01-22,medium
RULE_01669,deny,EXTERNAL,PARTNER_VPN,22,mfa,False,auto generated deny rule,0.007,False,secops,2023-12-08,medium
RULE_01670,cloud_boundary,PARTNER_VPN,SERVER_LAN,"80,443",tls,True,auto generated cloud_boundary rule,0.176,False,netadmin,2025-07-20,low
RULE_01671,segmentation,DMZ,EXTERNAL,"8080,8443",mfa,True,auto generated segmentation rule,0.035,False,auto_gen,2024-05-23,medium
RULE_01672,segmentation,MGMT,PARTNER_VPN,"80,443",tls,True,auto generated segmentation rule,0.273,False,cloud_admin,2023-12-17,medium
RULE_01673,monitor,SERVER_LAN,SERVER_LAN,restricted,none,False,auto generated monitor rule,0.199,False,cloud_admin,2023-06-22,high
RULE_01674,cloud_boundary,DMZ,SERVER_LAN,3306,none,False,auto generated cloud_boundary rule,0.058,False,netadmin,2024-08-21,high
RULE_01675,cloud_boundary,PARTNER_VPN,PARTNER_VPN,"8080,8443",mfa,False,auto generated cloud_boundary rule,0.13,False,netadmin,2025-04-26,high
RULE_01676,allow,CLOUD,EXTERNAL,"80,443",tls,False,auto generated allow rule,0.294,True,secops,2025-09-10,medium
RULE_01677,segmentation,DMZ,OT,53,mfa,False,auto generated segmentation rule,0.04,False,audit_bot,2025-07-10,high
RULE_01678,cloud_boundary,OT,DMZ,"8080,8443",tls,True,auto generated cloud_boundary rule,0.159,False,netadmin,2024-10-12,medium
RULE_01679,cloud_boundary,OT,CLOUD,53,vpn,True,auto generated cloud_boundary rule,0.159,False,audit_bot,2025-10-20,low
RULE_01680,monitor,USER_LAN,OT,restricted,mfa,True,auto generated monitor rule,0.056,False,netadmin,2024-11-16,low
RULE_01681,deny,DMZ,PARTNER_VPN,53,tls,True,auto generated deny rule,0.036,False,secops,2025-11-11,low
RULE_01682,allow,OT,CLOUD,any,tls,False,auto generated allow rule,0.293,True,netadmin,2024-04-27,medium
RULE_01683,cloud_boundary,SERVER_LAN,SERVER_LAN,22,vpn,False,auto generated cloud_boundary rule,0.013,False,secops,2023-09-30,high
RULE_01684,allow,CLOUD,PARTNER_VPN,3306,mfa,False,auto generated allow rule,0.062,False,cloud_admin,2024-03-05,medium
RULE_01685,segmentation,SERVER_LAN,USER_LAN,3306,none,False,auto generated segmentation rule,0.227,False,auto_gen,2025-11-15,high
RULE_01686,cloud_boundary,CLOUD,CLOUD,restricted,none,False,auto generated cloud_boundary rule,0.043,False,auto_gen,2025-03-02,medium
RULE_01687,segmentation,SERVER_LAN,PARTNER_VPN,restricted,none,True,auto generated segmentation rule,0.386,True,netadmin,2023-07-03,high
RULE_01688,allow,MGMT,SERVER_LAN,53,tls,False,auto generated allow rule,0.11,False,auto_gen,2023-09-06,low
RULE_01689,deny,EXTERNAL,MGMT,22,tls,False,auto generated deny rule,0.281,True,cloud_admin,2023-02-07,low
RULE_01690,allow,CLOUD,DMZ,"8080,8443",mfa,True,auto generated allow rule,0.293,True,cloud_admin,2022-09-18,high
RULE_01691,allow,SERVER_LAN,SERVER_LAN,"8080,8443",tls,True,auto generated allow rule,0.298,True,audit_bot,2024-11-04,high
RULE_01692,allow,DMZ,OT,53,tls,False,auto generated allow rule,0.14,False,secops,2024-11-29,medium
RULE_01693,monitor,USER_LAN,CLOUD,"80,443",tls,False,auto generated monitor rule,0.313,True,secops,2025-09-22,medium
RULE_01694,segmentation,EXTERNAL,CLOUD,53,tls,True,auto generated segmentation rule,0.216,False,auto_gen,2025-03-25,high
RULE_01695,allow,EXTERNAL,DMZ,restricted,vpn,True,auto generated allow rule,0.098,False,cloud_admin,2023-12-16,high
RULE_01696,segmentation,PARTNER_VPN,DMZ,"80,443",mfa,False,auto generated segmentation rule,0.226,False,audit_bot,2022-09-26,medium
RULE_01697,cloud_boundary,MGMT,EXTERNAL,any,tls,True,auto generated cloud_boundary rule,0.384,True,secops,2025-05-07,low
RULE_01698,segmentation,CLOUD,PARTNER_VPN,restricted,tls,True,auto generated segmentation rule,0.071,False,secops,2023-02-22,low
RULE_01699,cloud_boundary,PARTNER_VPN,CLOUD,22,mfa,True,auto generated cloud_boundary rule,0.365,True,auto_gen,2025-09-11,high
RULE_01700,segmentation,OT,DMZ,3306,none,True,auto generated segmentation rule,0.099,False,secops,2024-04-25,medium
RULE_01701,monitor,CLOUD,EXTERNAL,restricted,mfa,True,auto generated monitor rule,0.292,True,audit_bot,2022-11-02,low
RULE_01702,allow,EXTERNAL,PARTNER_VPN,3306,mfa,True,auto generated allow rule,0.325,True,auto_gen,2023-03-08,low
RULE_01703,deny,OT,EXTERNAL,3306,vpn,True,auto generated deny rule,0.352,True,netadmin,2024-03-02,low
RULE_01704,monitor,MGMT,CLOUD,"80,443",mfa,True,auto generated monitor rule,0.393,True,auto_gen,2025-07-22,low
RULE_01705,allow,USER_LAN,DMZ,any,tls,True,auto generated allow rule,0.381,True,auto_gen,2025-09-09,medium
RULE_01706,cloud_boundary,EXTERNAL,OT,any,vpn,True,auto generated cloud_boundary rule,0.177,False,audit_bot,2023-04-10,low
RULE_01707,cloud_boundary,SERVER_LAN,USER_LAN,any,tls,False,auto generated cloud_boundary rule,0.291,True,secops,2024-01-03,high
RULE_01708,segmentation,MGMT,OT,any,none,False,auto generated segmentation rule,0.059,False,audit_bot,2023-08-28,medium
RULE_01709,cloud_boundary,USER_LAN,MGMT,"8080,8443",mfa,True,auto generated cloud_boundary rule,0.312,True,cloud_admin,2023-03-28,medium
RULE_01710,allow,CLOUD,MGMT,3306,tls,False,auto generated allow rule,0.345,True,netadmin,2023-07-20,high
RULE_01711,allow,EXTERNAL,OT,"8080,8443",none,True,auto generated allow rule,0.393,True,audit_bot,2023-03-26,medium
RULE_01712,allow,MGMT,MGMT,3306,vpn,False,auto generated allow rule,0.195,False,auto_gen,2023-02-28,medium
RULE_01713,allow,EXTERNAL,OT,22,mfa,True,auto generated allow rule,0.177,False,auto_gen,2025-09-17,medium
RULE_01714,allow,DMZ,EXTERNAL,"80,443",vpn,True,auto generated allow rule,0.248,False,auto_gen,2025-12-19,medium
RULE_01715,monitor,DMZ,MGMT,restricted,mfa,True,auto generated monitor rule,0.301,True,audit_bot,2025-08-31,high
RULE_01716,deny,DMZ,OT,any,tls,False,auto generated deny rule,0.355,True,auto_gen,2023-05-27,high
RULE_01717,cloud_boundary,SERVER_LAN,PARTNER_VPN,any,tls,False,auto generated cloud_boundary rule,0.047,False,secops,2023-03-17,medium
RULE_01718,segmentation,CLOUD,EXTERNAL,"8080,8443",mfa,False,auto generated segmentation rule,0.333,True,secops,2024-07-16,high
RULE_01719,monitor,CLOUD,PARTNER_VPN,3306,none,True,auto generated monitor rule,0.115,False,secops,2025-11-06,low
RULE_01720,cloud_boundary,DMZ,MGMT,53,none,False,auto generated cloud_boundary rule,0.249,False,auto_gen,2025-06-03,medium
RULE_01721,monitor,USER_LAN,USER_LAN,"80,443",vpn,True,auto generated monitor rule,0.375,True,netadmin,2025-10-18,medium
RULE_01722,cloud_boundary,PARTNER_VPN,CLOUD,"8080,8443",vpn,False,auto generated cloud_boundary rule,0.172,False,secops,2024-10-18,low
RULE_01723,monitor,USER_LAN,OT,53,vpn,True,auto generated monitor rule,0.311,True,auto_gen,2024-11-03,high
RULE_01724,allow,MGMT,DMZ,22,none,False,auto generated allow rule,0.332,True,secops,2024-08-04,medium
RULE_01725,deny,EXTERNAL,PARTNER_VPN,3306,mfa,True,auto generated deny rule,0.364,True,cloud_admin,2024-04-10,low
RULE_01726,segmentation,EXTERNAL,DMZ,restricted,none,False,auto generated segmentation rule,0.336,True,audit_bot,2024-04-11,low
RULE_01727,segmentation,MGMT,DMZ,3306,mfa,False,auto generated segmentation rule,0.199,False,audit_bot,2023-04-07,low
RULE_01728,segmentation,DMZ,SERVER_LAN,3306,vpn,False,auto generated segmentation rule,0.126,False,auto_gen,2025-11-21,medium
RULE_01729,deny,MGMT,OT,53,mfa,True,auto generated deny rule,0.385,True,auto_gen,2024-05-23,high
RULE_01730,allow,DMZ,OT,53,none,False,auto generated allow rule,0.095,False,audit_bot,2025-05-07,medium
RULE_01731,deny,MGMT,DMZ,restricted,tls,False,auto generated deny rule,0.363,True,audit_bot,2024-10-11,high
RULE_01732,segmentation,DMZ,USER_LAN,22,mfa,True,auto generated segmentation rule,0.021,False,auto_gen,2022-10-25,medium
RULE_01733,allow,MGMT,USER_LAN,22,vpn,False,auto generated allow rule,0.111,False,secops,2025-09-25,medium
RULE_01734,cloud_boundary,EXTERNAL,EXTERNAL,53,vpn,True,auto generated cloud_boundary rule,0.174,False,cloud_admin,2024-09-02,low
RULE_01735,segmentation,OT,CLOUD,any,none,True,auto generated segmentation rule,0.15,False,audit_bot,2024-04-17,medium
RULE_01736,cloud_boundary,OT,SERVER_LAN,22,tls,True,auto generated cloud_boundary rule,0.009,False,auto_gen,2025-09-24,low
RULE_01737,allow,DMZ,OT,"80,443",none,True,auto generated allow rule,0.134,False,secops,2024-11-03,medium
RULE_01738,allow,DMZ,OT,any,mfa,True,auto generated allow rule,0.242,False,secops,2025-01-22,high
RULE_01739,segmentation,CLOUD,DMZ,53,mfa,False,auto generated segmentation rule,0.239,False,secops,2025-12-12,low
