account_id,provider,tenant_id,account_type,owner_identity,criticality
CA01460,Oracle,oci-68561,automation_account,ID_00078,3
CA01461,Azure,az-82812,admin_account,ID_00609,5
CA01462,AWS,aws-79728,billing_account,ID_01870,5
CA01463,GCP,gcp-24637,admin_account,ID_01278,4
CA01464,DigitalOcean,do-22189,service_account,ID_00174,3
CA01465,AWS,aws-30940,admin_account,ID_01399,5
CA01466,Oracle,oci-11498,service_account,ID_00518,3
CA01467,Azure,az-96093,read_only_account,ID_00327,2
CA01468,Azure,az-38066,automation_account,ID_01609,4
CA01469,Azure,az-54785,service_account,ID_01396,4
CA01470,GCP,gcp-59618,admin_account,ID_01785,5
CA01471,Oracle,oci-15259,read_only_account,ID_00893,1
CA01472,DigitalOcean,do-36420,human_user,ID_00690,3
CA01473,Azure,az-74726,service_account,ID_00062,4
CA01474,AWS,aws-88124,read_only_account,ID_00696,3
CA01475,Oracle,oci-57009,admin_account,ID_00604,4
CA01476,Azure,az-54335,admin_account,ID_00949,5
CA01477,GCP,gcp-37250,admin_account,ID_00516,4
CA01478,AWS,aws-61805,read_only_account,ID_01266,3
CA01479,AWS,aws-94758,admin_account,ID_00987,5
CA01480,AWS,aws-22468,read_only_account,ID_01677,1
CA01481,GCP,gcp-86932,admin_account,ID_01358,4
CA01482,AWS,aws-20253,service_account,ID_00373,4
CA01483,Oracle,oci-62364,human_user,ID_00070,2
CA01484,Azure,az-32932,service_account,ID_00166,4
CA01485,Azure,az-73907,read_only_account,ID_01538,3
CA01486,AWS,aws-45920,billing_account,ID_00949,5
CA01487,DigitalOcean,do-87526,service_account,ID_01503,3
CA01488,DigitalOcean,do-57048,read_only_account,ID_01998,1
CA01489,GCP,gcp-55752,admin_account,ID_00303,4
CA01490,GCP,gcp-86726,automation_account,ID_00471,4
CA01491,Azure,az-51257,service_account,ID_01675,3
CA01492,AWS,aws-69971,automation_account,ID_01372,4
CA01493,AWS,aws-11059,automation_account,ID_01945,3
CA01494,AWS,aws-55148,human_user,ID_00701,2
CA01495,Oracle,oci-71084,human_user,ID_00447,1
CA01496,GCP,gcp-59091,human_user,ID_00722,1
CA01497,AWS,aws-16714,automation_account,ID_00462,3
CA01498,Azure,az-40969,service_account,ID_00261,3
CA01499,GCP,gcp-69071,read_only_account,ID_00149,2
CA01500,DigitalOcean,do-54411,billing_account,ID_00473,5
CA01501,GCP,gcp-98074,billing_account,ID_01613,4
CA01502,DigitalOcean,do-40460,read_only_account,ID_01073,3
CA01503,GCP,gcp-11008,billing_account,ID_01305,4
CA01504,DigitalOcean,do-65490,service_account,ID_01296,4
CA01505,Azure,az-25689,automation_account,ID_01785,4
CA01506,Oracle,oci-26333,automation_account,ID_01927,3
CA01507,Oracle,oci-43230,service_account,ID_00216,3
CA01508,DigitalOcean,do-75672,read_only_account,ID_00727,3
CA01509,AWS,aws-40015,automation_account,ID_00433,4
CA01510,DigitalOcean,do-52750,read_only_account,ID_01984,1
CA01511,Azure,az-21501,read_only_account,ID_00790,2
CA01512,GCP,gcp-15374,admin_account,ID_00430,5
CA01513,DigitalOcean,do-36832,billing_account,ID_00153,4
CA01514,Oracle,oci-19781,billing_account,ID_01928,4
CA01515,AWS,aws-36740,admin_account,ID_01594,4
CA01516,DigitalOcean,do-95449,read_only_account,ID_00152,3
CA01517,Oracle,oci-77350,human_user,ID_00276,3
CA01518,Azure,az-86185,human_user,ID_00767,1
CA01519,GCP,gcp-92163,automation_account,ID_01364,3
CA01520,Oracle,oci-18160,read_only_account,ID_01506,1
CA01521,AWS,aws-33696,automation_account,ID_01915,4
CA01522,Oracle,oci-41974,admin_account,ID_01650,4
CA01523,DigitalOcean,do-94113,human_user,ID_00202,3
CA01524,Azure,az-80617,read_only_account,ID_01908,1
CA01525,AWS,aws-72440,service_account,ID_00702,4
CA01526,Oracle,oci-61692,service_account,ID_00539,4
CA01527,DigitalOcean,do-34064,automation_account,ID_01084,3
CA01528,GCP,gcp-26981,automation_account,ID_01134,4
CA01529,Oracle,oci-45876,human_user,ID_01591,3
CA01530,Oracle,oci-33660,automation_account,ID_00023,4
CA01531,DigitalOcean,do-75870,service_account,ID_00350,3
CA01532,AWS,aws-57754,billing_account,ID_00388,4
CA01533,GCP,gcp-41588,automation_account,ID_00319,3
CA01534,Azure,az-87579,automation_account,ID_01437,3
CA01535,Oracle,oci-44615,admin_account,ID_00693,5
CA01536,AWS,aws-19193,automation_account,ID_01110,3
CA01537,AWS,aws-23003,read_only_account,ID_00680,1
CA01538,AWS,aws-60373,service_account,ID_01043,3
CA01539,Oracle,oci-22864,billing_account,ID_01188,4
CA01540,Azure,az-85160,read_only_account,ID_00937,1
CA01541,Azure,az-58106,admin_account,ID_01421,4
CA01542,GCP,gcp-47383,read_only_account,ID_00203,3
CA01543,Oracle,oci-65513,read_only_account,ID_00159,2
CA01544,DigitalOcean,do-90705,read_only_account,ID_00783,1
CA01545,Oracle,oci-89227,billing_account,ID_01068,5
CA01546,Oracle,oci-59339,human_user,ID_01547,3
CA01547,Azure,az-20466,human_user,ID_01927,3
CA01548,AWS,aws-47375,read_only_account,ID_01741,1
CA01549,GCP,gcp-97492,service_account,ID_01357,4
CA01550,Azure,az-94470,billing_account,ID_00693,5
CA01551,GCP,gcp-39648,read_only_account,ID_01488,2
CA01552,Azure,az-93497,billing_account,ID_01498,4
CA01553,DigitalOcean,do-70023,read_only_account,ID_00092,2
CA01554,DigitalOcean,do-53182,read_only_account,ID_00422,1
CA01555,Oracle,oci-71507,service_account,ID_01021,3
CA01556,GCP,gcp-85881,service_account,ID_01438,3
CA01557,Oracle,oci-69794,read_only_account,ID_01505,2
CA01558,AWS,aws-22066,automation_account,ID_01899,4
CA01559,GCP,gcp-97297,human_user,ID_01274,2
CA01560,GCP,gcp-53309,automation_account,ID_01078,4
CA01561,GCP,gcp-29607,automation_account,ID_01884,3
CA01562,GCP,gcp-45212,admin_account,ID_01488,4
CA01563,Azure,az-83061,automation_account,ID_00640,3
CA01564,Azure,az-58146,billing_account,ID_00588,4
CA01565,Azure,az-46732,service_account,ID_00649,3
CA01566,Azure,az-55159,service_account,ID_00635,4
CA01567,GCP,gcp-92648,billing_account,ID_01756,5
CA01568,Oracle,oci-77269,automation_account,ID_00153,3
CA01569,GCP,gcp-71169,admin_account,ID_00016,4
CA01570,Oracle,oci-79667,admin_account,ID_00667,5
CA01571,GCP,gcp-88130,billing_account,ID_00031,5
CA01572,Azure,az-66349,service_account,ID_01611,3
CA01573,GCP,gcp-74000,admin_account,ID_01229,4
CA01574,Oracle,oci-61524,admin_account,ID_01222,5
CA01575,DigitalOcean,do-28124,automation_account,ID_01026,3
CA01576,AWS,aws-17792,admin_account,ID_01065,4
CA01577,DigitalOcean,do-12469,billing_account,ID_00670,5
CA01578,Azure,az-22150,service_account,ID_01055,3
CA01579,GCP,gcp-92359,human_user,ID_01351,3
CA01580,DigitalOcean,do-73871,admin_account,ID_00191,5
CA01581,Azure,az-76704,service_account,ID_01872,4
CA01582,GCP,gcp-85151,automation_account,ID_01652,4
CA01583,Azure,az-33661,human_user,ID_01818,2
CA01584,DigitalOcean,do-28651,automation_account,ID_01887,3
CA01585,Oracle,oci-68336,service_account,ID_01444,3
CA01586,Oracle,oci-82899,service_account,ID_00546,4
CA01587,DigitalOcean,do-27397,read_only_account,ID_00997,3
CA01588,GCP,gcp-28638,human_user,ID_00269,2
CA01589,Oracle,oci-62621,service_account,ID_01943,3
CA01590,Azure,az-76895,billing_account,ID_01618,4
CA01591,GCP,gcp-71729,read_only_account,ID_00646,1
CA01592,GCP,gcp-67458,human_user,ID_00549,3
CA01593,Azure,az-14038,admin_account,ID_00961,4
CA01594,AWS,aws-36502,admin_account,ID_00939,5
CA01595,AWS,aws-56526,read_only_account,ID_00167,2
CA01596,DigitalOcean,do-32754,billing_account,ID_00358,5
CA01597,Azure,az-79943,admin_account,ID_00875,4
CA01598,Oracle,oci-65550,automation_account,ID_00951,3
CA01599,GCP,gcp-39206,human_user,ID_00181,1
CA01600,Oracle,oci-72331,admin_account,ID_01115,5
CA01601,GCP,gcp-16996,automation_account,ID_00213,3
CA01602,DigitalOcean,do-76699,service_account,ID_01852,4
CA01603,GCP,gcp-71016,automation_account,ID_01308,4
CA01604,Oracle,oci-62867,human_user,ID_00301,2
CA01605,Azure,az-73679,human_user,ID_00714,1
CA01606,AWS,aws-59350,read_only_account,ID_01377,2
CA01607,AWS,aws-84790,billing_account,ID_01638,5
CA01608,DigitalOcean,do-71138,billing_account,ID_01994,5
CA01609,Oracle,oci-19600,admin_account,ID_01865,4
CA01610,Oracle,oci-87863,admin_account,ID_01590,5
CA01611,Azure,az-94716,human_user,ID_00422,1
CA01612,DigitalOcean,do-81577,read_only_account,ID_00988,3
CA01613,AWS,aws-91891,service_account,ID_01927,4
CA01614,Azure,az-34680,human_user,ID_01753,2
CA01615,Azure,az-74371,automation_account,ID_00418,3
CA01616,Oracle,oci-33315,read_only_account,ID_01451,3
CA01617,Azure,az-70346,billing_account,ID_01736,4
CA01618,Oracle,oci-20609,service_account,ID_00076,4
CA01619,Azure,az-12739,admin_account,ID_01644,5
CA01620,Oracle,oci-83492,admin_account,ID_00834,5
CA01621,Azure,az-22464,automation_account,ID_01620,3
CA01622,DigitalOcean,do-74255,read_only_account,ID_01205,3
CA01623,Oracle,oci-44524,human_user,ID_01089,1
CA01624,GCP,gcp-92474,admin_account,ID_00808,5
CA01625,Oracle,oci-63974,human_user,ID_00007,2
CA01626,GCP,gcp-86158,service_account,ID_00989,3
CA01627,Oracle,oci-35968,read_only_account,ID_01018,3
CA01628,Oracle,oci-58431,automation_account,ID_00614,3
CA01629,AWS,aws-89156,billing_account,ID_00873,4
CA01630,Oracle,oci-19236,automation_account,ID_00820,4
CA01631,GCP,gcp-36553,admin_account,ID_01692,4
CA01632,AWS,aws-67743,automation_account,ID_01228,4
CA01633,AWS,aws-92071,human_user,ID_00254,1
CA01634,Oracle,oci-48913,human_user,ID_01367,1
CA01635,DigitalOcean,do-29450,service_account,ID_01216,3
CA01636,AWS,aws-12378,admin_account,ID_00649,4
CA01637,Azure,az-57743,billing_account,ID_01565,5
CA01638,Oracle,oci-78911,human_user,ID_01592,3
CA01639,GCP,gcp-32607,billing_account,ID_00496,5
CA01640,AWS,aws-81891,admin_account,ID_01171,5
CA01641,GCP,gcp-61414,read_only_account,ID_00236,3
CA01642,AWS,aws-91474,automation_account,ID_01104,4
CA01643,DigitalOcean,do-88325,human_user,ID_00235,3
CA01644,Azure,az-45022,service_account,ID_00655,3
CA01645,Oracle,oci-38747,billing_account,ID_01913,5
CA01646,AWS,aws-42659,service_account,ID_00488,3
CA01647,GCP,gcp-17523,human_user,ID_01763,1
CA01648,Azure,az-10956,billing_account,ID_00669,4
CA01649,Azure,az-85385,read_only_account,ID_01362,2
CA01650,Oracle,oci-46191,billing_account,ID_01633,5
CA01651,GCP,gcp-95906,service_account,ID_01066,4
CA01652,DigitalOcean,do-30590,admin_account,ID_00150,4
CA01653,AWS,aws-77182,service_account,ID_01487,3
CA01654,AWS,aws-51108,human_user,ID_00695,2
CA01655,Azure,az-49913,read_only_account,ID_00010,3
CA01656,Azure,az-18527,admin_account,ID_01392,5
CA01657,Azure,az-83560,service_account,ID_01906,3
CA01658,Oracle,oci-71651,read_only_account,ID_00913,2
CA01659,AWS,aws-74346,billing_account,ID_00632,4
CA01660,Azure,az-73064,service_account,ID_00706,3
CA01661,AWS,aws-61759,automation_account,ID_00652,4
CA01662,GCP,gcp-40657,automation_account,ID_00541,3
CA01663,Oracle,oci-15087,human_user,ID_00524,1
CA01664,AWS,aws-71524,read_only_account,ID_00910,2
CA01665,Azure,az-62208,billing_account,ID_01727,4
CA01666,Azure,az-87352,automation_account,ID_00956,4
CA01667,Oracle,oci-82461,service_account,ID_00053,3
CA01668,Azure,az-79405,admin_account,ID_01004,4
CA01669,AWS,aws-15095,human_user,ID_00199,1
CA01670,DigitalOcean,do-99870,service_account,ID_01976,3
CA01671,GCP,gcp-27677,automation_account,ID_01604,3
CA01672,AWS,aws-23906,automation_account,ID_01028,4
CA01673,DigitalOcean,do-34242,automation_account,ID_01020,3
CA01674,Azure,az-66310,read_only_account,ID_00912,3
CA01675,AWS,aws-20272,read_only_account,ID_00785,3
CA01676,Oracle,oci-43296,service_account,ID_01324,3
CA01677,AWS,aws-99220,billing_account,ID_01803,5
CA01678,Oracle,oci-32666,admin_account,ID_00998,4
CA01679,Azure,az-62231,service_account,ID_00008,4
CA01680,DigitalOcean,do-44410,admin_account,ID_01114,4
CA01681,GCP,gcp-80761,billing_account,ID_00298,4
CA01682,Oracle,oci-91777,human_user,ID_01124,1
CA01683,DigitalOcean,do-76146,read_only_account,ID_00426,3
CA01684,Oracle,oci-41407,service_account,ID_01057,4
CA01685,GCP,gcp-26453,human_user,ID_00269,1
CA01686,DigitalOcean,do-26296,human_user,ID_00941,2
CA01687,DigitalOcean,do-82569,human_user,ID_00447,2
CA01688,GCP,gcp-70698,service_account,ID_00213,4
CA01689,DigitalOcean,do-51329,read_only_account,ID_00776,1
CA01690,Azure,az-84321,automation_account,ID_01222,4
CA01691,DigitalOcean,do-22279,billing_account,ID_00873,4
CA01692,DigitalOcean,do-89426,billing_account,ID_00341,4
CA01693,DigitalOcean,do-71777,admin_account,ID_01710,4
CA01694,GCP,gcp-36015,automation_account,ID_00921,4
CA01695,DigitalOcean,do-15167,service_account,ID_01577,3
CA01696,DigitalOcean,do-86200,billing_account,ID_01642,4
CA01697,Azure,az-98696,billing_account,ID_01944,4
CA01698,GCP,gcp-28112,admin_account,ID_00544,4
CA01699,Azure,az-21297,automation_account,ID_01489,4
CA01700,Azure,az-94568,read_only_account,ID_00074,2
CA01701,AWS,aws-31887,service_account,ID_01020,3
CA01702,Azure,az-35560,automation_account,ID_00594,4
CA01703,Azure,az-52382,service_account,ID_00018,4
CA01704,Azure,az-85118,billing_account,ID_01393,5
CA01705,Azure,az-29026,automation_account,ID_01298,4
CA01706,Oracle,oci-32217,automation_account,ID_00315,4
CA01707,AWS,aws-88001,automation_account,ID_00145,3
CA01708,AWS,aws-22385,billing_account,ID_01309,5
CA01709,Oracle,oci-59943,admin_account,ID_01540,5
CA01710,Oracle,oci-58292,automation_account,ID_00388,3
CA01711,GCP,gcp-58354,admin_account,ID_01863,5
CA01712,AWS,aws-43544,human_user,ID_01532,1
CA01713,GCP,gcp-31951,automation_account,ID_00209,4
CA01714,GCP,gcp-95449,billing_account,ID_01200,5
CA01715,AWS,aws-29133,billing_account,ID_00554,4
CA01716,Oracle,oci-74926,read_only_account,ID_00662,2
CA01717,AWS,aws-13113,automation_account,ID_00467,3
CA01718,GCP,gcp-22015,automation_account,ID_01305,3
CA01719,Azure,az-61233,billing_account,ID_01392,5
CA01720,GCP,gcp-49549,automation_account,ID_01871,4
CA01721,GCP,gcp-30885,billing_account,ID_01197,4
CA01722,DigitalOcean,do-35976,automation_account,ID_00646,4
CA01723,Azure,az-93696,human_user,ID_01395,2
CA01724,AWS,aws-48847,billing_account,ID_01179,5
CA01725,AWS,aws-48931,automation_account,ID_01395,3
CA01726,DigitalOcean,do-92720,billing_account,ID_01661,5
CA01727,DigitalOcean,do-34137,human_user,ID_01040,1
CA01728,GCP,gcp-54216,automation_account,ID_01428,3
CA01729,DigitalOcean,do-64757,billing_account,ID_01013,4
CA01730,Azure,az-33275,human_user,ID_00119,2
CA01731,Oracle,oci-71474,read_only_account,ID_01431,2
CA01732,DigitalOcean,do-63637,human_user,ID_00060,1
CA01733,GCP,gcp-33621,read_only_account,ID_01673,2
CA01734,AWS,aws-44455,read_only_account,ID_01386,2
CA01735,AWS,aws-88990,read_only_account,ID_00436,3
CA01736,DigitalOcean,do-92769,service_account,ID_00704,4
CA01737,Azure,az-34071,read_only_account,ID_01914,1
CA01738,GCP,gcp-23798,billing_account,ID_00117,4
CA01739,Oracle,oci-24384,service_account,ID_01927,3
CA01740,AWS,aws-50408,human_user,ID_01194,1
CA01741,AWS,aws-60662,read_only_account,ID_00783,1
CA01742,Oracle,oci-13966,human_user,ID_01904,1
CA01743,Azure,az-19923,human_user,ID_01622,1
CA01744,AWS,aws-42147,human_user,ID_01765,3
CA01745,AWS,aws-45390,human_user,ID_01304,1
CA01746,Oracle,oci-70179,read_only_account,ID_01500,3
CA01747,AWS,aws-92210,billing_account,ID_00747,4
CA01748,GCP,gcp-16070,read_only_account,ID_00902,1
CA01749,DigitalOcean,do-42356,read_only_account,ID_01150,3
CA01750,AWS,aws-29148,human_user,ID_01116,2
CA01751,GCP,gcp-59349,admin_account,ID_00119,5
CA01752,AWS,aws-83785,human_user,ID_00780,2
CA01753,Oracle,oci-11519,human_user,ID_00995,2
CA01754,AWS,aws-29011,automation_account,ID_01616,3
CA01755,GCP,gcp-29445,automation_account,ID_00184,3
CA01756,Azure,az-66308,service_account,ID_01630,4
CA01757,Azure,az-23467,human_user,ID_00765,2
CA01758,Azure,az-10790,service_account,ID_00896,3
CA01759,AWS,aws-90695,read_only_account,ID_01390,3
CA01760,GCP,gcp-45244,read_only_account,ID_00539,1
CA01761,GCP,gcp-25823,billing_account,ID_01961,5
CA01762,GCP,gcp-50569,human_user,ID_01873,2
CA01763,AWS,aws-32260,human_user,ID_00126,2
CA01764,GCP,gcp-82880,billing_account,ID_01041,4
CA01765,GCP,gcp-80098,billing_account,ID_01279,4
CA01766,GCP,gcp-96211,automation_account,ID_01676,4
CA01767,Azure,az-25343,service_account,ID_00888,4
CA01768,DigitalOcean,do-75121,admin_account,ID_01929,4
CA01769,DigitalOcean,do-18259,human_user,ID_00087,1
CA01770,AWS,aws-94607,human_user,ID_00172,3
CA01771,Oracle,oci-37832,admin_account,ID_01062,4
CA01772,Azure,az-50678,admin_account,ID_00433,5
CA01773,AWS,aws-80680,admin_account,ID_01317,4
CA01774,DigitalOcean,do-90637,admin_account,ID_00139,4
CA01775,Oracle,oci-94607,automation_account,ID_00074,3
CA01776,AWS,aws-75427,automation_account,ID_00442,4
CA01777,Oracle,oci-97792,read_only_account,ID_00542,3
CA01778,Azure,az-63888,human_user,ID_01352,2
CA01779,Oracle,oci-80431,service_account,ID_00163,4
CA01780,DigitalOcean,do-51294,read_only_account,ID_01353,2
CA01781,GCP,gcp-33046,admin_account,ID_01299,5
CA01782,GCP,gcp-77031,read_only_account,ID_00929,3
CA01783,GCP,gcp-10753,billing_account,ID_00531,4
CA01784,Azure,az-35811,admin_account,ID_00709,5
CA01785,DigitalOcean,do-17337,human_user,ID_01203,2
CA01786,Azure,az-45391,service_account,ID_00331,3
CA01787,Oracle,oci-76309,read_only_account,ID_01041,2
CA01788,Azure,az-82077,admin_account,ID_01465,4
CA01789,AWS,aws-36813,read_only_account,ID_01181,1
CA01790,AWS,aws-63716,billing_account,ID_00527,5
CA01791,Oracle,oci-48527,billing_account,ID_00699,5
CA01792,GCP,gcp-84819,automation_account,ID_01471,3
CA01793,Oracle,oci-32183,automation_account,ID_00588,4
CA01794,AWS,aws-77157,automation_account,ID_00463,3
CA01795,Azure,az-67869,billing_account,ID_00005,4
CA01796,GCP,gcp-72136,human_user,ID_01389,3
CA01797,DigitalOcean,do-11456,admin_account,ID_01799,4
CA01798,DigitalOcean,do-70455,automation_account,ID_01221,4
CA01799,Azure,az-22952,automation_account,ID_01485,3
CA01800,Azure,az-78721,automation_account,ID_01539,3
CA01801,GCP,gcp-71872,billing_account,ID_01057,4
CA01802,AWS,aws-63777,admin_account,ID_01338,5
CA01803,GCP,gcp-22867,automation_account,ID_01651,4
CA01804,Oracle,oci-56090,admin_account,ID_01025,5
CA01805,DigitalOcean,do-92224,human_user,ID_01288,1
CA01806,Azure,az-33694,billing_account,ID_01483,4
CA01807,DigitalOcean,do-76906,service_account,ID_01897,3
CA01808,DigitalOcean,do-55389,service_account,ID_00440,3
CA01809,AWS,aws-21351,billing_account,ID_00658,5
CA01810,Azure,az-34835,automation_account,ID_01198,3
CA01811,Azure,az-62567,automation_account,ID_01973,3
CA01812,AWS,aws-98535,human_user,ID_01571,1
CA01813,Oracle,oci-80302,service_account,ID_01457,3
CA01814,GCP,gcp-62757,billing_account,ID_01556,5
CA01815,DigitalOcean,do-80211,automation_account,ID_00208,3
CA01816,GCP,gcp-43958,automation_account,ID_00126,3
CA01817,AWS,aws-28283,read_only_account,ID_00540,1
CA01818,GCP,gcp-32092,admin_account,ID_01799,5
CA01819,AWS,aws-79547,automation_account,ID_00513,4
CA01820,Oracle,oci-40044,admin_account,ID_00993,4
CA01821,Azure,az-26388,human_user,ID_01853,3
CA01822,GCP,gcp-47604,read_only_account,ID_00763,1
CA01823,Oracle,oci-20391,admin_account,ID_00686,4
CA01824,AWS,aws-94017,automation_account,ID_01337,4
CA01825,Oracle,oci-86385,billing_account,ID_01551,5
CA01826,AWS,aws-86432,human_user,ID_00925,1
CA01827,Azure,az-57346,billing_account,ID_01974,5
CA01828,DigitalOcean,do-34529,admin_account,ID_01770,4
CA01829,Oracle,oci-84384,service_account,ID_01922,3
CA01830,GCP,gcp-46435,billing_account,ID_01041,5
CA01831,AWS,aws-69391,admin_account,ID_00244,5
CA01832,DigitalOcean,do-53099,service_account,ID_01477,3
CA01833,AWS,aws-15202,read_only_account,ID_01564,2
CA01834,DigitalOcean,do-56180,billing_account,ID_00975,4
CA01835,DigitalOcean,do-51381,billing_account,ID_01229,4
CA01836,DigitalOcean,do-13792,billing_account,ID_01827,5
CA01837,DigitalOcean,do-76817,billing_account,ID_01899,4
CA01838,DigitalOcean,do-22631,billing_account,ID_01561,4
CA01839,GCP,gcp-81658,automation_account,ID_00496,4
CA01840,Oracle,oci-82570,admin_account,ID_00415,5
CA01841,Azure,az-78604,read_only_account,ID_00761,3
CA01842,Oracle,oci-53982,service_account,ID_01596,4
CA01843,AWS,aws-94524,billing_account,ID_01606,4
CA01844,DigitalOcean,do-37705,human_user,ID_00091,3
CA01845,DigitalOcean,do-44859,automation_account,ID_01530,4
CA01846,AWS,aws-21268,automation_account,ID_01925,3
CA01847,AWS,aws-23877,automation_account,ID_01861,4
CA01848,Azure,az-73182,billing_account,ID_00666,4
CA01849,Oracle,oci-99350,billing_account,ID_01197,5
CA01850,DigitalOcean,do-78487,automation_account,ID_01709,3
CA01851,Oracle,oci-47025,billing_account,ID_00826,5
CA01852,Azure,az-15454,billing_account,ID_00152,4
CA01853,Azure,az-32038,service_account,ID_01047,4
CA01854,DigitalOcean,do-86375,automation_account,ID_01693,4
CA01855,DigitalOcean,do-54302,human_user,ID_01726,2
CA01856,Azure,az-33027,admin_account,ID_01408,5
CA01857,DigitalOcean,do-74978,service_account,ID_01823,4
CA01858,GCP,gcp-22050,service_account,ID_00476,4
CA01859,AWS,aws-20881,automation_account,ID_00966,3
CA01860,DigitalOcean,do-47187,billing_account,ID_01013,5
CA01861,Azure,az-54195,human_user,ID_01488,2
CA01862,GCP,gcp-11093,billing_account,ID_01113,5
CA01863,Oracle,oci-80808,billing_account,ID_01759,4
CA01864,Azure,az-35685,automation_account,ID_01482,4
CA01865,Azure,az-18939,admin_account,ID_00967,5
CA01866,DigitalOcean,do-48260,admin_account,ID_00559,4
CA01867,GCP,gcp-63270,service_account,ID_00766,3
CA01868,Azure,az-85353,automation_account,ID_00405,4
CA01869,GCP,gcp-90883,read_only_account,ID_01688,3
CA01870,Oracle,oci-23716,automation_account,ID_00874,4
CA01871,GCP,gcp-72271,billing_account,ID_00688,5
CA01872,Oracle,oci-15777,human_user,ID_00752,3
CA01873,AWS,aws-13507,billing_account,ID_01748,4
CA01874,Oracle,oci-10447,human_user,ID_01231,1
CA01875,Oracle,oci-61530,admin_account,ID_00078,4
CA01876,GCP,gcp-11176,automation_account,ID_01373,3
CA01877,GCP,gcp-55809,human_user,ID_00253,1
CA01878,Azure,az-55325,human_user,ID_00068,2
CA01879,GCP,gcp-16940,read_only_account,ID_01721,1
CA01880,DigitalOcean,do-36702,human_user,ID_00226,2
CA01881,Azure,az-31544,admin_account,ID_00919,5
CA01882,Azure,az-63115,human_user,ID_00351,2
CA01883,Oracle,oci-13711,read_only_account,ID_00111,3
CA01884,Azure,az-98253,automation_account,ID_01903,4
CA01885,GCP,gcp-78819,automation_account,ID_01629,4
CA01886,Oracle,oci-85079,service_account,ID_01029,3
CA01887,DigitalOcean,do-85643,read_only_account,ID_01410,1
CA01888,DigitalOcean,do-33635,service_account,ID_01520,4
CA01889,Oracle,oci-15255,human_user,ID_01994,1
CA01890,DigitalOcean,do-36670,service_account,ID_01086,4
CA01891,Azure,az-10825,read_only_account,ID_01234,1
CA01892,DigitalOcean,do-82638,service_account,ID_00291,3
CA01893,Oracle,oci-71794,billing_account,ID_00835,4
CA01894,Azure,az-89270,automation_account,ID_01763,4
CA01895,Azure,az-88704,human_user,ID_00626,2
CA01896,GCP,gcp-71434,automation_account,ID_01541,4
CA01897,Oracle,oci-77182,service_account,ID_01089,3
CA01898,Azure,az-68317,admin_account,ID_01329,5
CA01899,Azure,az-57505,admin_account,ID_00723,4
CA01900,GCP,gcp-64474,billing_account,ID_01923,5
CA01901,DigitalOcean,do-96488,human_user,ID_00348,2
CA01902,Azure,az-42933,read_only_account,ID_00780,2
CA01903,Oracle,oci-17871,automation_account,ID_01083,4
CA01904,DigitalOcean,do-68154,admin_account,ID_01372,5
CA01905,Oracle,oci-12599,billing_account,ID_00497,5
CA01906,Oracle,oci-54231,admin_account,ID_01043,4
CA01907,DigitalOcean,do-66507,admin_account,ID_01692,5
CA01908,DigitalOcean,do-24146,read_only_account,ID_00362,1
CA01909,DigitalOcean,do-21885,billing_account,ID_00944,5
CA01910,DigitalOcean,do-38502,human_user,ID_00228,1
CA01911,GCP,gcp-30466,admin_account,ID_00319,4
CA01912,Azure,az-99964,read_only_account,ID_01624,2
CA01913,Azure,az-13183,human_user,ID_01164,3
CA01914,DigitalOcean,do-68796,human_user,ID_00678,1
CA01915,GCP,gcp-24470,admin_account,ID_00635,5
CA01916,DigitalOcean,do-70426,read_only_account,ID_00413,2
CA01917,AWS,aws-31966,read_only_account,ID_01085,1
CA01918,GCP,gcp-14175,admin_account,ID_00035,4
CA01919,DigitalOcean,do-41770,billing_account,ID_00825,5
CA01920,DigitalOcean,do-59786,admin_account,ID_00246,4
CA01921,GCP,gcp-48355,billing_account,ID_00674,5
CA01922,DigitalOcean,do-45088,billing_account,ID_00163,5
CA01923,Oracle,oci-49861,automation_account,ID_00053,4
CA01924,Oracle,oci-10033,automation_account,ID_00118,4
CA01925,AWS,aws-16092,billing_account,ID_00682,5
CA01926,AWS,aws-10257,automation_account,ID_01854,3
CA01927,DigitalOcean,do-17844,read_only_account,ID_00864,3
CA01928,Oracle,oci-34265,automation_account,ID_01104,3
CA01929,GCP,gcp-92624,billing_account,ID_00178,5
CA01930,Oracle,oci-83113,automation_account,ID_00243,4
CA01931,GCP,gcp-27269,billing_account,ID_00489,4
CA01932,Azure,az-58612,admin_account,ID_00708,4
CA01933,DigitalOcean,do-21505,automation_account,ID_01389,3
CA01934,GCP,gcp-92532,admin_account,ID_00671,4
CA01935,GCP,gcp-84456,service_account,ID_00059,4
CA01936,GCP,gcp-25720,admin_account,ID_00981,5
CA01937,GCP,gcp-57786,admin_account,ID_00210,4
CA01938,Azure,az-19055,read_only_account,ID_00276,1
CA01939,Oracle,oci-62154,service_account,ID_01222,3
CA01940,Azure,az-30837,human_user,ID_01551,2
CA01941,Azure,az-98298,read_only_account,ID_00939,2
CA01942,Oracle,oci-98315,admin_account,ID_01987,4
CA01943,Azure,az-44136,admin_account,ID_00148,4
CA01944,DigitalOcean,do-11761,human_user,ID_00534,1
CA01945,DigitalOcean,do-86696,admin_account,ID_00278,5
CA01946,GCP,gcp-88125,automation_account,ID_01900,3
CA01947,AWS,aws-12399,billing_account,ID_00908,4
