node_id,type,zone,vlan,criticality,has_edr,is_exposed_to_internet,os_family,role,monitoring_level,policy_violation,is_hard_target,is_misconfigured_asset,is_bridge_asset
N01011,iot,MGMT,140,3,True,False,CiscoIOS,jump_host,medium,False,False,False,False
N01012,router,MGMT,141,3,True,False,Linux,app,low,False,False,False,False
N01013,db,MGMT,142,4,False,False,Windows,jump_host,low,False,False,False,False
N01014,db,MGMT,143,5,True,False,Embedded,database,high,False,True,False,False
N01015,plc,MGMT,144,4,True,False,Windows,web,low,False,False,True,False
N01016,app,MGMT,145,2,True,False,Embedded,jump_host,none,False,False,False,False
N01017,db,MGMT,146,1,True,True,Unknown,database,low,False,False,False,False
N01018,db,MGMT,147,3,True,True,Linux,database,low,False,False,False,False
N01019,host,MGMT,148,3,True,False,Embedded,backup,low,False,False,False,False
N01020,app,MGMT,149,4,False,False,Embedded,jump_host,low,False,False,False,False
N01021,app,MGMT,140,2,True,True,Unknown,backup,low,False,False,False,False
N01022,plc,MGMT,141,3,True,True,ESXi,jump_host,low,False,False,False,False
N01023,cloud_resource,MGMT,142,1,False,True,Embedded,hmi,low,False,False,False,False
N01024,db,MGMT,143,3,True,False,ESXi,domain_controller,low,False,False,False,False
N01025,svc_account,MGMT,144,3,False,False,Embedded,email,low,False,False,False,False
N01026,host,MGMT,145,3,True,True,ESXi,app,low,False,False,False,False
N01027,svc_account,MGMT,146,4,True,False,CiscoIOS,monitoring,low,False,False,False,False
N01028,cloud_resource,MGMT,147,1,True,False,Windows,database,high,False,False,False,False
N01029,iot,MGMT,148,4,True,False,Windows,app,high,False,False,False,False
N01030,db,MGMT,149,3,True,False,CiscoIOS,domain_controller,low,False,False,False,False
N01031,fw,MGMT,140,4,True,False,Embedded,jump_host,low,False,False,False,False
N01032,db,MGMT,141,4,True,False,ESXi,web,high,False,False,False,False
N01033,fw,MGMT,142,3,False,False,CiscoIOS,idp,low,False,False,False,False
N01034,plc,MGMT,143,4,False,False,Linux,backup,low,False,False,False,False
N01035,svc_account,MGMT,144,4,True,False,Embedded,jump_host,low,False,False,False,False
N01036,proxy,MGMT,145,4,True,False,ESXi,app,low,False,False,False,False
N01037,proxy,MGMT,146,3,True,False,Embedded,idp,low,False,False,True,False
N01038,host,MGMT,147,4,True,False,Unknown,database,low,False,False,False,False
N01039,fw,MGMT,148,1,True,False,Unknown,jump_host,medium,False,False,False,False
N01040,host,MGMT,149,1,True,False,Windows,hmi,low,False,False,False,False
N01041,router,MGMT,140,1,True,False,Embedded,domain_controller,low,False,False,False,False
N01042,plc,MGMT,141,3,True,False,ESXi,idp,none,False,False,False,False
N01043,cloud_resource,MGMT,142,1,True,False,Windows,hmi,high,False,False,False,False
N01044,app,MGMT,143,3,True,True,CiscoIOS,domain_controller,low,False,False,False,False
N01045,cloud_resource,MGMT,144,2,True,False,Windows,domain_controller,none,True,False,False,False
N01046,plc,MGMT,145,4,True,False,ESXi,jump_host,high,False,False,False,False
N01047,proxy,MGMT,146,2,True,False,Unknown,database,none,False,False,False,False
N01048,proxy,MGMT,147,3,False,False,Linux,idp,medium,False,False,False,False
N01049,plc,MGMT,148,3,False,False,Unknown,database,none,False,False,False,False
N01050,fw,MGMT,149,1,True,False,Embedded,monitoring,none,False,False,False,False
N01051,proxy,MGMT,140,3,False,False,CiscoIOS,monitoring,low,False,False,False,False
N01052,cloud_resource,MGMT,141,4,True,False,Linux,jump_host,none,False,False,False,False
N01053,host,MGMT,142,2,False,False,Linux,jump_host,low,False,False,False,False
N01054,plc,MGMT,143,1,False,False,Windows,backup,medium,False,False,False,False
N01055,host,MGMT,144,2,True,False,Linux,jump_host,none,False,False,False,False
N01056,proxy,MGMT,145,2,False,False,Linux,jump_host,medium,False,False,False,False
N01057,db,MGMT,146,4,True,False,Linux,idp,none,False,False,False,False
N01058,iot,MGMT,147,1,True,False,Embedded,monitoring,medium,False,False,False,False
N01059,plc,MGMT,148,3,True,False,Linux,database,low,False,False,False,False
N01060,fw,MGMT,149,3,True,False,CiscoIOS,backup,none,False,False,True,False
N01061,fw,MGMT,140,4,True,False,Linux,backup,none,False,False,True,False
N01062,iot,MGMT,141,1,True,False,ESXi,idp,medium,False,False,False,False
N01063,router,MGMT,142,3,True,False,ESXi,web,none,False,False,False,False
N01064,db,MGMT,143,5,True,False,Linux,hmi,medium,False,True,False,False
N01065,db,MGMT,144,3,True,False,CiscoIOS,domain_controller,low,False,False,False,False
N01066,app,MGMT,145,3,True,False,ESXi,database,medium,False,False,False,False
N01067,router,MGMT,146,1,True,False,Linux,idp,high,False,False,False,False
N01068,cloud_resource,MGMT,147,2,False,False,Windows,idp,none,False,False,False,False
N01069,db,MGMT,148,3,True,False,Windows,web,low,False,False,False,False
N01070,app,MGMT,149,4,False,False,Windows,web,low,False,False,False,False
N01071,proxy,MGMT,140,4,True,False,Unknown,app,high,False,False,False,False
N01072,proxy,MGMT,141,1,True,True,Linux,email,low,False,False,False,False
N01073,svc_account,MGMT,142,2,True,False,ESXi,database,low,False,False,True,False
N01074,router,MGMT,143,3,False,False,CiscoIOS,web,low,False,False,False,False
N01075,svc_account,MGMT,144,2,True,False,Embedded,monitoring,low,False,False,False,False
N01076,proxy,MGMT,145,4,True,False,Linux,email,low,False,False,False,False
N01077,cloud_resource,MGMT,146,2,True,False,Windows,hmi,none,False,False,False,False
N01078,host,MGMT,147,2,True,False,CiscoIOS,jump_host,low,False,False,False,False
N01079,cloud_resource,MGMT,148,1,True,False,Windows,monitoring,none,False,False,False,False
N01080,host,MGMT,149,3,True,False,CiscoIOS,email,none,False,False,False,False
N01081,proxy,MGMT,140,3,False,False,Unknown,database,medium,False,False,False,False
N01082,svc_account,MGMT,141,2,True,False,CiscoIOS,monitoring,low,False,False,False,False
N01083,fw,MGMT,142,4,False,False,Windows,hmi,none,False,False,False,False
N01084,plc,MGMT,143,2,True,False,ESXi,monitoring,high,False,False,False,False
N01085,plc,MGMT,144,3,True,True,CiscoIOS,monitoring,none,False,False,False,False
N01086,svc_account,MGMT,145,1,True,False,CiscoIOS,jump_host,low,False,False,True,False
N01087,cloud_resource,MGMT,146,4,False,False,Linux,domain_controller,low,False,False,False,False
N01088,app,MGMT,147,4,True,False,Unknown,monitoring,none,False,False,False,False
N01089,app,MGMT,148,4,True,False,Unknown,hmi,medium,False,False,False,False
N01090,plc,MGMT,149,2,True,False,Linux,backup,low,False,False,False,False
N01091,plc,MGMT,140,4,True,False,ESXi,jump_host,low,False,False,False,False
N01092,iot,MGMT,141,3,True,False,Unknown,database,none,False,False,False,False
N01093,router,MGMT,142,2,False,False,CiscoIOS,hmi,low,False,False,False,False
N01094,fw,MGMT,143,1,True,False,Unknown,hmi,low,False,False,False,False
N01095,host,MGMT,144,4,True,False,Linux,email,none,False,False,False,False
N01096,proxy,MGMT,145,1,True,False,Unknown,app,medium,False,False,False,False
N01097,db,MGMT,146,2,True,True,Embedded,app,low,False,False,False,False
N01098,proxy,MGMT,147,4,False,False,Linux,backup,low,False,False,False,False
N01099,fw,MGMT,148,3,True,False,ESXi,jump_host,low,False,False,False,False
N01100,plc,MGMT,149,3,True,False,CiscoIOS,hmi,none,True,False,False,False
N01101,router,MGMT,140,4,True,False,CiscoIOS,hmi,low,False,False,False,False
N01102,router,MGMT,141,4,True,False,Windows,domain_controller,low,False,False,False,False
N01103,plc,MGMT,142,3,True,False,Windows,backup,low,False,False,False,False
N01104,iot,MGMT,143,1,True,False,Windows,email,low,False,False,False,False
N01105,db,MGMT,144,4,True,False,Windows,domain_controller,medium,False,False,False,False
N01106,host,MGMT,145,2,True,False,CiscoIOS,hmi,low,False,False,False,False
N01107,router,MGMT,146,1,True,False,Unknown,hmi,medium,False,False,False,False
N01108,app,MGMT,147,1,True,False,CiscoIOS,app,medium,False,False,False,False
N01109,svc_account,MGMT,148,4,True,False,Windows,domain_controller,low,False,False,False,False
N01110,cloud_resource,MGMT,149,3,True,False,ESXi,jump_host,low,False,False,False,False
N01111,router,MGMT,140,3,True,True,Windows,domain_controller,high,False,False,False,False
N01112,host,MGMT,141,2,False,False,Linux,database,low,False,False,False,False
N01113,iot,MGMT,142,1,True,False,Windows,domain_controller,high,False,False,False,False
N01114,cloud_resource,MGMT,143,4,True,False,ESXi,hmi,low,False,False,False,False
N01115,cloud_resource,MGMT,144,2,True,False,Unknown,email,low,False,False,False,False
N01116,router,MGMT,145,4,True,False,Windows,jump_host,low,False,False,False,False
N01117,plc,MGMT,146,2,True,False,CiscoIOS,jump_host,low,False,False,False,False
N01118,cloud_resource,MGMT,147,2,True,False,CiscoIOS,monitoring,low,False,False,False,False
N01119,proxy,MGMT,148,4,True,True,Embedded,database,medium,False,False,False,False
N01120,svc_account,MGMT,149,2,True,False,ESXi,hmi,low,False,False,False,False
N01121,plc,MGMT,140,3,True,False,Unknown,database,low,False,False,False,False
N01122,cloud_resource,MGMT,141,3,True,False,Linux,domain_controller,low,False,False,False,False
N01123,app,MGMT,142,1,True,False,Windows,domain_controller,none,False,False,False,False
N01124,iot,MGMT,143,4,True,False,CiscoIOS,jump_host,low,False,False,False,False
N01125,svc_account,MGMT,144,3,True,False,Embedded,backup,low,False,False,False,False
N01126,fw,MGMT,145,1,False,False,ESXi,jump_host,low,False,False,False,False
N01127,app,MGMT,146,2,True,False,Unknown,idp,high,False,False,False,False
N01128,host,MGMT,147,2,True,False,Windows,hmi,high,False,False,True,False
N01129,fw,MGMT,148,5,True,False,CiscoIOS,backup,high,False,True,False,False
N01130,app,MGMT,149,1,True,False,Linux,jump_host,medium,False,False,False,False
N01131,db,MGMT,140,2,True,False,Windows,web,high,False,False,False,False
N01132,proxy,MGMT,141,1,False,False,ESXi,idp,medium,False,False,False,False
N01133,db,MGMT,142,1,True,False,CiscoIOS,hmi,high,False,False,False,False
N01134,router,MGMT,143,3,True,False,CiscoIOS,backup,low,False,False,False,False
N01135,router,MGMT,144,4,True,False,Unknown,jump_host,low,False,False,False,False
N01136,proxy,MGMT,145,4,True,False,Windows,domain_controller,low,False,False,False,False
N01137,router,MGMT,146,3,True,False,CiscoIOS,app,low,False,False,False,False
N01138,fw,MGMT,147,2,True,False,CiscoIOS,jump_host,medium,False,False,False,False
N01139,host,MGMT,148,3,True,False,Windows,domain_controller,high,False,False,False,False
N01140,plc,MGMT,149,4,True,False,Unknown,hmi,low,False,False,False,False
N01141,cloud_resource,MGMT,140,3,True,False,Windows,jump_host,low,False,False,False,False
N01142,router,MGMT,141,4,True,False,Unknown,backup,none,False,False,False,False
N01143,svc_account,MGMT,142,4,True,False,Embedded,domain_controller,high,False,False,False,False
N01144,proxy,MGMT,143,3,True,False,Linux,monitoring,low,False,False,False,False
N01145,cloud_resource,MGMT,144,2,True,False,Windows,backup,low,False,False,False,False
N01146,iot,MGMT,145,4,True,False,Linux,database,medium,False,False,False,False
N01147,plc,MGMT,146,4,True,False,Embedded,monitoring,low,False,False,False,True
N01148,svc_account,MGMT,147,2,True,False,Windows,monitoring,low,False,False,False,True
N01149,iot,MGMT,148,4,True,False,Linux,backup,none,False,False,False,False
N01150,plc,MGMT,149,1,True,False,CiscoIOS,app,medium,False,False,True,False
N01151,fw,MGMT,140,4,True,False,Windows,hmi,low,False,False,False,False
N01152,proxy,MGMT,141,2,True,False,Linux,jump_host,low,False,False,False,False
N01153,db,MGMT,142,2,True,False,Linux,domain_controller,none,False,False,False,False
N01154,host,MGMT,143,3,True,False,Windows,backup,high,False,False,False,False
N01155,router,MGMT,144,3,True,False,Embedded,idp,medium,False,False,False,False
N01156,router,MGMT,145,1,True,False,Linux,email,medium,False,False,False,False
N01157,router,MGMT,146,3,False,False,ESXi,database,high,False,False,False,False
N01158,host,MGMT,147,2,True,False,Embedded,monitoring,low,False,False,False,False
N01159,svc_account,MGMT,148,4,False,False,Linux,app,high,False,False,False,False
N01160,svc_account,MGMT,149,4,True,False,Embedded,monitoring,medium,False,False,True,False
N01161,app,MGMT,140,2,True,False,CiscoIOS,idp,low,False,False,False,False
N01162,proxy,MGMT,141,3,False,False,Linux,backup,medium,False,False,True,False
N01163,app,MGMT,142,3,True,False,Windows,app,low,False,False,False,False
N01164,router,MGMT,143,3,True,False,Embedded,monitoring,low,False,False,False,True
N01165,fw,MGMT,144,3,True,False,ESXi,app,low,False,False,False,False
N01166,app,MGMT,145,1,True,False,ESXi,backup,low,False,False,False,False
N01167,svc_account,MGMT,146,3,True,False,ESXi,email,low,False,False,False,False
N01168,host,MGMT,147,1,True,False,Windows,email,none,False,False,False,False
N01169,router,MGMT,148,5,True,False,CiscoIOS,email,medium,False,True,False,False
N01170,svc_account,MGMT,149,4,True,False,CiscoIOS,domain_controller,none,False,False,False,False
N01171,proxy,MGMT,140,3,True,False,Linux,hmi,medium,True,False,False,False
N01172,app,MGMT,141,2,True,False,Windows,domain_controller,low,False,False,False,False
N01173,iot,MGMT,142,1,False,False,Linux,monitoring,medium,False,False,False,False
N01174,cloud_resource,MGMT,143,3,True,False,Embedded,idp,low,False,False,False,False
N01175,svc_account,MGMT,144,2,True,False,Windows,backup,low,False,False,False,False
N01176,db,MGMT,145,2,True,False,CiscoIOS,email,low,False,False,True,False
N01177,host,MGMT,146,1,False,False,Unknown,monitoring,medium,False,False,False,False
N01178,fw,MGMT,147,3,True,False,Unknown,email,medium,False,False,False,False
N01179,iot,MGMT,148,1,False,False,ESXi,domain_controller,none,False,False,False,False
N01180,plc,MGMT,149,5,True,False,Unknown,database,medium,False,True,False,False
N01181,plc,MGMT,140,1,True,False,Embedded,hmi,low,False,False,False,False
N01182,db,MGMT,141,3,True,False,Unknown,monitoring,none,False,False,False,False
N01183,cloud_resource,MGMT,142,4,True,False,Linux,backup,medium,False,False,False,False
N01184,app,MGMT,143,3,True,False,Windows,web,medium,False,False,False,False
N01185,proxy,MGMT,144,4,True,False,Unknown,domain_controller,low,False,False,False,False
N01186,host,MGMT,145,3,False,False,Windows,backup,low,False,False,False,False
N01187,proxy,MGMT,146,3,False,False,CiscoIOS,domain_controller,none,False,False,False,True
N01188,plc,MGMT,147,3,True,False,ESXi,email,low,False,False,False,False
N01189,proxy,MGMT,148,2,False,False,Windows,backup,none,False,False,False,False
N01190,plc,MGMT,149,2,True,False,Unknown,domain_controller,none,False,False,False,False
N01191,app,MGMT,140,1,True,False,CiscoIOS,email,low,False,False,False,False
N01192,fw,MGMT,141,3,True,False,ESXi,backup,medium,False,False,False,False
N01193,plc,MGMT,142,2,True,False,CiscoIOS,domain_controller,low,False,False,False,False
N01194,plc,MGMT,143,4,True,False,Unknown,app,high,False,False,False,False
N01195,fw,MGMT,144,3,True,False,Linux,idp,low,False,False,False,False
N01196,proxy,MGMT,145,4,False,False,Linux,email,low,False,False,False,False
N01197,fw,MGMT,146,1,False,False,Unknown,web,low,False,False,False,False
N01198,host,MGMT,147,4,True,False,Windows,hmi,low,False,False,False,False
N01199,svc_account,MGMT,148,4,True,False,ESXi,app,low,False,False,False,False
N01200,host,MGMT,149,3,True,False,Embedded,web,high,False,False,False,False
N01201,plc,MGMT,140,3,True,False,Embedded,backup,none,False,False,False,False
N01202,db,MGMT,141,5,True,False,Embedded,web,low,False,True,False,False
N01203,cloud_resource,MGMT,142,2,True,False,CiscoIOS,monitoring,low,False,False,False,False
N01204,router,MGMT,143,3,True,False,Unknown,idp,none,False,False,False,False
N01205,db,MGMT,144,3,True,False,Unknown,backup,low,False,False,False,False
N01206,iot,MGMT,145,3,False,False,ESXi,app,none,False,False,False,False
N01207,router,MGMT,146,1,True,False,Windows,web,medium,False,False,True,False
N01208,router,MGMT,147,4,False,False,Embedded,idp,low,False,False,True,False
N01209,plc,MGMT,148,2,True,False,Unknown,idp,none,False,False,False,False
N01210,host,MGMT,149,2,True,False,CiscoIOS,app,none,False,False,False,False
N01211,cloud_resource,MGMT,140,3,True,False,Linux,monitoring,medium,False,False,False,False
N01212,plc,MGMT,141,4,False,False,Unknown,email,high,False,False,False,False
N01213,db,MGMT,142,2,True,False,ESXi,web,low,False,False,False,False
N01214,app,MGMT,143,4,True,False,Unknown,web,low,False,False,False,False
N01215,cloud_resource,MGMT,144,3,True,False,Unknown,email,none,False,False,False,False
N01216,db,MGMT,145,3,True,False,Embedded,app,low,False,False,False,False
N01217,router,MGMT,146,1,False,False,Unknown,email,low,False,False,False,False
N01218,fw,MGMT,147,4,True,False,Linux,idp,low,False,False,False,False
N01219,host,MGMT,148,1,True,False,ESXi,backup,none,False,False,False,False
N01220,router,MGMT,149,3,True,False,Unknown,email,low,False,False,False,False
N01221,cloud_resource,MGMT,140,1,True,False,Unknown,idp,low,False,False,False,False
N01222,host,MGMT,141,1,True,False,CiscoIOS,monitoring,low,False,False,False,False
N01223,cloud_resource,MGMT,142,3,True,False,Linux,email,none,False,False,False,False
N01224,cloud_resource,MGMT,143,4,True,False,ESXi,email,high,False,False,False,False
N01225,plc,MGMT,144,3,True,False,Linux,app,medium,False,False,False,False
N01226,app,MGMT,145,4,False,False,Embedded,email,medium,False,False,True,False
N01227,svc_account,MGMT,146,3,True,False,Embedded,monitoring,high,False,False,False,False
N01228,app,MGMT,147,4,True,False,Windows,email,none,False,False,False,False
N01229,host,MGMT,148,1,True,False,Unknown,domain_controller,low,False,False,False,False
N01230,plc,MGMT,149,2,True,False,CiscoIOS,database,low,False,False,False,False
N01231,cloud_resource,MGMT,140,1,False,False,ESXi,app,high,False,False,False,False
N01232,svc_account,MGMT,141,1,True,False,Windows,app,medium,False,False,False,False
N01233,db,MGMT,142,3,True,False,ESXi,database,low,False,False,False,False
N01234,fw,MGMT,143,1,True,False,ESXi,domain_controller,medium,False,False,False,True
N01235,proxy,MGMT,144,2,True,True,ESXi,backup,low,False,False,False,False
N01236,svc_account,MGMT,145,1,False,False,Unknown,hmi,none,False,False,False,False
N01237,router,MGMT,146,3,False,False,Embedded,hmi,low,False,False,False,False
N01238,plc,MGMT,147,3,True,False,Linux,database,low,False,False,False,False
N01239,db,MGMT,148,4,True,False,Unknown,monitoring,low,False,False,False,False
N01240,app,MGMT,149,3,True,False,Unknown,jump_host,low,False,False,False,False
N01241,fw,MGMT,140,4,True,False,Windows,email,low,False,False,False,True
N01242,host,MGMT,141,1,True,False,Embedded,domain_controller,low,False,False,False,False
N01243,proxy,MGMT,142,3,False,False,CiscoIOS,monitoring,low,False,False,False,False
N01244,iot,MGMT,143,3,True,False,Linux,idp,high,True,False,False,False
N01245,proxy,MGMT,144,4,True,False,Unknown,web,none,False,False,False,False
N01246,db,MGMT,145,3,True,False,Unknown,hmi,low,False,False,False,False
N01247,fw,MGMT,146,3,False,False,Windows,email,medium,False,False,False,False
N01248,svc_account,MGMT,147,2,True,False,CiscoIOS,idp,low,False,False,False,False
N01249,iot,MGMT,148,3,True,False,Unknown,app,low,False,False,False,False
N01250,fw,MGMT,149,4,True,False,Embedded,backup,none,False,False,False,False
N01251,db,OT,150,2,True,False,CiscoIOS,web,low,False,False,True,False
N01252,proxy,OT,151,2,False,False,Embedded,database,low,False,False,False,False
N01253,host,OT,152,2,True,False,Embedded,domain_controller,low,False,False,False,False
N01254,router,OT,153,2,False,False,ESXi,monitoring,medium,False,False,False,False
N01255,host,OT,154,4,False,False,ESXi,domain_controller,medium,False,False,False,False
N01256,iot,OT,155,3,True,False,Embedded,web,low,False,False,False,False
N01257,db,OT,156,1,True,False,ESXi,hmi,low,False,False,False,False
N01258,plc,OT,157,1,False,False,Embedded,app,none,False,False,False,False
N01259,host,OT,158,2,True,False,Embedded,email,medium,False,False,False,False
N01260,db,OT,159,3,True,False,Windows,email,medium,False,False,False,False
N01261,app,OT,150,2,True,False,Linux,jump_host,none,False,False,False,False
N01262,plc,OT,151,3,False,False,Unknown,hmi,low,False,False,False,False
N01263,db,OT,152,4,False,False,ESXi,email,low,False,False,False,False
N01264,cloud_resource,OT,153,2,False,False,Unknown,web,medium,False,False,False,False
N01265,router,OT,154,4,True,False,Unknown,idp,low,False,False,True,False
N01266,fw,OT,155,5,False,False,Windows,backup,high,False,True,False,False
N01267,iot,OT,156,3,False,False,Unknown,app,medium,False,False,False,False
N01268,fw,OT,157,2,False,False,Unknown,database,low,False,False,False,False
N01269,fw,OT,158,2,False,False,Embedded,email,medium,False,False,False,False
N01270,db,OT,159,4,True,False,Unknown,app,none,False,False,False,False
N01271,db,OT,150,4,True,False,Linux,hmi,none,False,False,True,False
N01272,proxy,OT,151,2,False,False,Unknown,web,high,False,False,False,False
N01273,app,OT,152,4,True,False,ESXi,domain_controller,low,False,False,True,False
N01274,host,OT,153,3,False,False,Unknown,database,medium,False,False,False,False
N01275,host,OT,154,1,True,False,ESXi,domain_controller,low,False,False,False,False
N01276,iot,OT,155,2,False,False,Embedded,email,low,False,False,False,False
N01277,cloud_resource,OT,156,2,False,False,Unknown,web,medium,False,False,False,True
N01278,proxy,OT,157,2,False,False,CiscoIOS,domain_controller,low,False,False,False,False
N01279,iot,OT,158,3,False,False,ESXi,domain_controller,low,False,False,False,False
N01280,db,OT,159,4,True,True,CiscoIOS,hmi,low,False,False,True,False
N01281,fw,OT,150,2,False,False,CiscoIOS,monitoring,low,False,False,False,False
N01282,cloud_resource,OT,151,4,False,False,Embedded,jump_host,medium,False,False,False,False
N01283,router,OT,152,1,False,False,Unknown,domain_controller,none,False,False,False,False
N01284,proxy,OT,153,4,False,False,ESXi,idp,none,False,False,False,False
N01285,cloud_resource,OT,154,3,True,True,Unknown,email,low,False,False,False,False
N01286,db,OT,155,3,True,False,Windows,email,low,False,False,True,False
N01287,db,OT,156,2,True,False,Embedded,web,low,False,False,False,False
N01288,router,OT,157,4,False,False,ESXi,monitoring,low,False,False,False,False
N01289,plc,OT,158,1,False,False,Windows,hmi,low,False,False,False,False
N01290,router,OT,159,4,False,False,Windows,database,low,False,False,False,False
N01291,app,OT,150,4,False,True,Linux,monitoring,low,False,False,False,False
N01292,host,OT,151,3,False,False,Linux,web,none,False,False,True,False
N01293,proxy,OT,152,1,False,False,Embedded,backup,medium,False,False,False,False
N01294,db,OT,153,4,True,True,ESXi,email,none,False,False,False,False
N01295,proxy,OT,154,2,False,False,Linux,hmi,low,False,False,False,False
N01296,proxy,OT,155,3,False,False,Windows,web,medium,False,False,False,False
N01297,host,OT,156,1,True,True,Embedded,email,low,False,False,False,False
N01298,host,OT,157,1,False,True,ESXi,database,low,False,False,False,False
N01299,db,OT,158,3,True,False,Linux,idp,low,False,False,False,False
N01300,proxy,OT,159,1,False,False,CiscoIOS,email,low,False,False,False,False
N01301,iot,OT,150,4,False,False,Unknown,database,low,False,False,False,False
N01302,fw,OT,151,3,False,False,Linux,email,low,False,False,False,False
N01303,iot,OT,152,2,False,False,CiscoIOS,jump_host,none,False,False,True,False
N01304,cloud_resource,OT,153,3,True,False,Embedded,database,medium,False,False,True,False
N01305,iot,OT,154,3,True,False,Unknown,jump_host,high,False,False,False,False
N01306,app,OT,155,3,True,False,ESXi,backup,none,False,False,False,True
N01307,fw,OT,156,3,False,False,Embedded,email,low,False,False,False,False
N01308,svc_account,OT,157,4,True,False,ESXi,monitoring,low,False,False,False,False
N01309,proxy,OT,158,1,False,False,Embedded,database,medium,False,False,True,False
N01310,plc,OT,159,2,False,False,Linux,idp,medium,False,False,False,False
N01311,svc_account,OT,150,4,False,False,Windows,web,none,False,False,False,False
N01312,router,OT,151,2,False,False,CiscoIOS,web,low,False,False,False,False
N01313,router,OT,152,1,False,False,Embedded,monitoring,none,False,False,False,False
N01314,iot,OT,153,2,False,False,Unknown,idp,low,False,False,False,False
N01315,db,OT,154,3,True,True,CiscoIOS,hmi,low,False,False,False,False
N01316,host,OT,155,3,False,False,Linux,database,medium,False,False,False,False
N01317,host,OT,156,1,True,True,Embedded,domain_controller,none,False,False,False,True
N01318,app,OT,157,2,True,False,Embedded,monitoring,medium,False,False,True,False
N01319,db,OT,158,3,False,False,Unknown,jump_host,medium,False,False,False,False
N01320,iot,OT,159,4,False,False,Windows,database,none,False,False,False,False
N01321,proxy,OT,150,1,False,False,Linux,email,low,False,False,False,False
N01322,svc_account,OT,151,3,False,False,Embedded,idp,high,False,False,False,False
N01323,app,OT,152,4,True,False,Windows,backup,low,False,False,False,False
N01324,proxy,OT,153,2,False,False,Linux,idp,low,False,False,False,False
N01325,router,OT,154,1,False,False,Unknown,hmi,medium,False,False,False,False
N01326,svc_account,OT,155,5,False,False,ESXi,domain_controller,high,False,True,False,False
N01327,cloud_resource,OT,156,4,False,False,CiscoIOS,idp,none,False,False,False,False
N01328,fw,OT,157,1,False,False,Unknown,monitoring,medium,False,False,False,False
N01329,host,OT,158,3,False,False,CiscoIOS,email,none,False,False,False,False
N01330,router,OT,159,4,False,False,Windows,jump_host,low,False,False,False,False
N01331,plc,OT,150,2,False,True,Windows,web,none,False,False,False,False
N01332,iot,OT,151,1,False,False,Embedded,web,medium,False,False,False,False
N01333,cloud_resource,OT,152,4,False,False,CiscoIOS,backup,medium,False,False,False,False
N01334,host,OT,153,1,False,False,ESXi,web,low,False,False,False,False
N01335,iot,OT,154,1,True,False,ESXi,app,low,False,False,False,False
N01336,app,OT,155,4,True,False,Unknown,idp,none,False,False,False,False
N01337,iot,OT,156,1,False,False,Unknown,web,low,False,False,False,False
N01338,db,OT,157,2,True,False,Embedded,idp,none,False,False,False,False
N01339,plc,OT,158,1,False,False,ESXi,hmi,medium,False,False,False,False
N01340,proxy,OT,159,4,False,False,Unknown,hmi,low,False,False,False,False
N01341,fw,OT,150,4,False,False,Windows,app,none,False,False,False,False
N01342,router,OT,151,2,False,False,Unknown,email,medium,False,False,False,False
N01343,host,OT,152,4,False,True,Linux,email,low,False,False,False,False
N01344,svc_account,OT,153,1,True,False,Embedded,app,medium,False,False,False,True
N01345,cloud_resource,OT,154,2,False,False,ESXi,domain_controller,medium,False,False,False,False
N01346,fw,OT,155,3,False,False,Linux,app,medium,False,False,False,False
N01347,cloud_resource,OT,156,2,False,False,Unknown,app,none,False,False,False,False
N01348,host,OT,157,2,False,False,Linux,email,high,False,False,False,True
N01349,app,OT,158,4,True,False,Embedded,backup,none,False,False,False,False
N01350,cloud_resource,OT,159,4,True,False,Linux,backup,none,False,False,True,False
N01351,svc_account,OT,150,2,False,False,Unknown,jump_host,low,False,False,False,False
N01352,fw,OT,151,2,True,False,Windows,idp,high,False,False,False,False
N01353,host,OT,152,4,False,False,Windows,idp,low,False,False,False,False
N01354,plc,OT,153,4,False,True,Embedded,domain_controller,none,False,False,False,True
N01355,svc_account,OT,154,2,False,False,Embedded,idp,medium,False,False,False,False
N01356,iot,OT,155,2,False,False,Windows,email,medium,False,False,False,False
N01357,plc,OT,156,2,True,False,Unknown,jump_host,low,False,False,True,False
N01358,router,OT,157,1,False,False,CiscoIOS,database,medium,False,False,False,False
N01359,app,OT,158,4,True,True,Unknown,app,none,False,False,False,False
N01360,cloud_resource,OT,159,5,False,False,Embedded,backup,low,False,True,False,False
N01361,fw,OT,150,2,True,False,Embedded,domain_controller,low,False,False,False,False
N01362,router,OT,151,4,True,False,Unknown,app,low,False,False,False,False
N01363,proxy,OT,152,2,False,False,Linux,backup,medium,False,False,False,False
N01364,svc_account,OT,153,4,False,False,Linux,app,low,False,False,False,False
N01365,host,OT,154,2,False,False,Embedded,web,low,False,False,False,False
N01366,svc_account,OT,155,4,True,False,CiscoIOS,email,low,False,False,False,False
N01367,db,OT,156,4,True,False,Unknown,email,none,False,False,False,False
N01368,host,OT,157,4,False,False,CiscoIOS,hmi,high,False,False,False,False
N01369,fw,OT,158,3,False,False,Windows,email,low,False,False,False,False
N01370,iot,OT,159,3,False,False,CiscoIOS,web,none,False,False,False,False
N01371,proxy,OT,150,3,True,False,CiscoIOS,domain_controller,none,False,False,False,True
N01372,plc,OT,151,2,True,False,Linux,monitoring,low,False,False,False,False
N01373,router,OT,152,4,False,False,Linux,app,none,False,False,False,False
