identity_id,node_id,auth_type,auth_strength,login_from_zones,typical,use_mfa
ID_01236,N01837,kerberos,medium,"OT,MGMT,SERVER_LAN",yes,True
ID_00253,N01563,kerberos,high,"OT,PARTNER_VPN",yes,False
ID_01126,N01908,saml,medium,"OT,PARTNER_VPN,SERVER_LAN",yes,False
ID_00988,N00894,password,medium,"OT,CLOUD",yes,True
ID_00248,N00767,password,medium,SERVER_LAN,yes,False
ID_01742,N00163,password,low,"CLOUD,USER_LAN,DMZ",no,False
ID_00127,N00948,password,medium,"SERVER_LAN,USER_LAN,DMZ",yes,False
ID_00026,N01106,kerberos,medium,"DMZ,EXTERNAL",yes,False
ID_01419,N00734,kerberos,medium,"PARTNER_VPN,USER_LAN",yes,True
ID_00782,N01158,kerberos,medium,"PARTNER_VPN,DMZ",no,False
ID_01737,N01874,kerberos,high,"USER_LAN,EXTERNAL",yes,False
ID_01271,N00846,oauth,medium,USER_LAN,yes,True
ID_01629,N00346,oauth,high,"MGMT,PARTNER_VPN",yes,False
ID_00581,N01884,password,medium,"MGMT,DMZ",no,False
ID_00082,N01832,api_key,low,OT,yes,False
ID_01132,N01700,password,low,DMZ,no,False
ID_00559,N00126,password,medium,"CLOUD,DMZ,OT",no,False
ID_00028,N00851,kerberos,high,OT,no,False
ID_00727,N01780,kerberos,high,OT,yes,False
ID_00645,N00966,password,low,"PARTNER_VPN,DMZ",yes,False
ID_01390,N00069,saml,medium,"MGMT,USER_LAN,OT",no,True
ID_00196,N00232,password,low,CLOUD,yes,False
ID_01352,N00971,saml,medium,PARTNER_VPN,yes,False
ID_00456,N00012,oauth,high,"OT,DMZ",yes,False
ID_01413,N00435,password,medium,"CLOUD,PARTNER_VPN",no,False
ID_01408,N01990,oauth,medium,"CLOUD,OT,EXTERNAL",yes,False
ID_00661,N01062,password,low,"EXTERNAL,SERVER_LAN",yes,False
ID_01104,N01902,password,medium,EXTERNAL,yes,False
ID_01561,N00379,password,low,"CLOUD,EXTERNAL",yes,False
ID_00401,N00925,password,low,"CLOUD,MGMT,OT",yes,False
ID_00654,N01003,password,low,EXTERNAL,yes,True
ID_01869,N00799,password,low,"USER_LAN,SERVER_LAN,CLOUD",yes,False
ID_01847,N00958,password,medium,"CLOUD,USER_LAN,DMZ",yes,False
ID_00795,N01363,kerberos,high,"CLOUD,DMZ",yes,False
ID_00815,N00152,kerberos,medium,MGMT,yes,False
ID_00738,N01169,saml,medium,MGMT,yes,True
ID_00444,N00402,password,medium,OT,no,False
ID_00346,N01828,saml,high,"EXTERNAL,MGMT",no,False
ID_01364,N01511,kerberos,medium,SERVER_LAN,yes,True
ID_01829,N01738,kerberos,medium,PARTNER_VPN,yes,True
ID_00461,N01116,password,low,OT,yes,False
ID_00203,N00073,oauth,high,"EXTERNAL,PARTNER_VPN,MGMT",no,False
ID_00136,N01326,password,low,"USER_LAN,EXTERNAL",yes,False
ID_00437,N01329,kerberos,medium,"USER_LAN,CLOUD,SERVER_LAN",yes,True
ID_00552,N01091,password,low,"USER_LAN,EXTERNAL",yes,False
ID_01923,N01812,kerberos,high,"SERVER_LAN,EXTERNAL,USER_LAN",yes,True
ID_00309,N01527,password,low,"EXTERNAL,OT",yes,False
ID_01620,N01571,api_key,low,DMZ,no,False
ID_00903,N00955,kerberos,medium,"USER_LAN,MGMT",no,False
ID_01205,N01622,password,low,DMZ,yes,False
ID_01050,N00385,kerberos,medium,"SERVER_LAN,EXTERNAL",yes,True
ID_00370,N00485,password,low,"DMZ,OT,SERVER_LAN",yes,False
ID_00410,N00139,oauth,high,"CLOUD,SERVER_LAN,USER_LAN",no,True
ID_01211,N01617,password,low,OT,no,True
ID_01595,N00031,oauth,high,CLOUD,yes,False
ID_01991,N00399,oauth,medium,DMZ,yes,False
ID_00105,N00578,api_key,low,"SERVER_LAN,MGMT,USER_LAN",yes,False
ID_00660,N00471,api_key,low,USER_LAN,yes,True
ID_01200,N00012,kerberos,medium,DMZ,yes,False
ID_00018,N00269,password,low,"DMZ,USER_LAN,CLOUD",yes,False
ID_01673,N00647,password,medium,"USER_LAN,DMZ",yes,False
ID_00381,N00958,password,low,CLOUD,yes,False
ID_01650,N00086,password,low,"SERVER_LAN,PARTNER_VPN,EXTERNAL",yes,False
ID_00814,N00554,password,low,PARTNER_VPN,yes,False
ID_00218,N01577,password,low,"PARTNER_VPN,EXTERNAL,SERVER_LAN",yes,False
ID_00290,N01084,kerberos,high,"CLOUD,MGMT",yes,False
ID_01828,N00562,kerberos,high,DMZ,yes,False
ID_01874,N00671,password,medium,PARTNER_VPN,no,False
ID_00131,N01246,password,low,"SERVER_LAN,DMZ",no,False
ID_00625,N00598,saml,high,EXTERNAL,yes,True
ID_01018,N00470,saml,medium,"OT,PARTNER_VPN,DMZ",yes,False
ID_01326,N00448,password,low,OT,yes,True
ID_01047,N01199,kerberos,high,"SERVER_LAN,DMZ",yes,False
ID_00708,N00826,oauth,high,"OT,MGMT",yes,False
ID_00119,N01687,password,medium,PARTNER_VPN,no,False
ID_01619,N01209,kerberos,medium,"USER_LAN,OT,PARTNER_VPN",yes,False
ID_01682,N01065,kerberos,high,"DMZ,USER_LAN",yes,False
ID_00939,N01717,password,low,"PARTNER_VPN,EXTERNAL",no,False
ID_00399,N01353,kerberos,high,"DMZ,EXTERNAL,SERVER_LAN",yes,False
ID_00036,N01912,oauth,medium,"CLOUD,PARTNER_VPN,EXTERNAL",yes,False
ID_01331,N01877,oauth,high,"MGMT,CLOUD",yes,False
ID_00632,N00024,password,medium,"USER_LAN,OT",yes,False
ID_00592,N00391,kerberos,medium,"CLOUD,OT,PARTNER_VPN",yes,True
ID_01941,N00567,password,low,"SERVER_LAN,DMZ",yes,False
ID_01158,N01312,password,low,"EXTERNAL,DMZ",yes,False
ID_01275,N01310,password,low,"CLOUD,PARTNER_VPN,MGMT",no,False
ID_00308,N00335,password,low,"SERVER_LAN,PARTNER_VPN,DMZ",no,False
ID_00586,N00706,password,medium,"PARTNER_VPN,USER_LAN,EXTERNAL",yes,False
ID_00791,N00960,saml,high,"EXTERNAL,PARTNER_VPN",yes,False
ID_01617,N00939,api_key,low,USER_LAN,yes,False
ID_01709,N00856,kerberos,high,"SERVER_LAN,OT",yes,False
ID_00375,N01419,password,low,"USER_LAN,EXTERNAL,CLOUD",yes,False
ID_00682,N01894,oauth,medium,"USER_LAN,OT,EXTERNAL",yes,True
ID_01396,N01924,password,medium,"PARTNER_VPN,EXTERNAL,CLOUD",yes,False
ID_01209,N00835,oauth,high,"USER_LAN,PARTNER_VPN",yes,True
ID_00785,N00952,password,low,"PARTNER_VPN,USER_LAN,CLOUD",no,False
ID_01101,N00879,oauth,high,"EXTERNAL,SERVER_LAN,OT",yes,True
ID_01499,N00647,kerberos,medium,OT,yes,False
ID_01984,N01167,password,low,"DMZ,MGMT,PARTNER_VPN",yes,False
ID_01777,N00212,password,low,SERVER_LAN,no,False
ID_00836,N00020,password,low,"DMZ,PARTNER_VPN",no,False
ID_01903,N00336,password,low,OT,yes,False
ID_00278,N01610,oauth,high,"USER_LAN,DMZ",yes,True
ID_01124,N01087,password,low,"SERVER_LAN,CLOUD",yes,False
ID_00420,N00800,password,low,"CLOUD,SERVER_LAN",yes,False
ID_00261,N01910,password,low,"OT,DMZ",no,False
ID_01652,N00886,password,medium,"DMZ,SERVER_LAN",no,False
ID_00610,N01231,password,low,"DMZ,SERVER_LAN,USER_LAN",no,False
ID_00005,N00858,kerberos,high,"EXTERNAL,USER_LAN,PARTNER_VPN",yes,False
ID_00379,N00978,password,low,"USER_LAN,EXTERNAL,CLOUD",yes,False
ID_01774,N00950,kerberos,high,SERVER_LAN,yes,False
ID_01224,N00433,kerberos,medium,"CLOUD,USER_LAN,DMZ",yes,False
ID_00754,N01200,oauth,medium,"SERVER_LAN,OT",no,True
ID_00743,N00245,kerberos,high,"OT,USER_LAN",yes,False
ID_01169,N01063,oauth,high,USER_LAN,no,False
ID_01474,N00304,password,low,"USER_LAN,OT,SERVER_LAN",yes,False
ID_01581,N01004,api_key,low,CLOUD,no,False
ID_00720,N00543,api_key,low,"EXTERNAL,DMZ",no,False
ID_00136,N01542,password,low,"PARTNER_VPN,OT,EXTERNAL",no,False
ID_00926,N01987,kerberos,medium,"MGMT,DMZ,PARTNER_VPN",yes,True
ID_01833,N00862,oauth,high,"PARTNER_VPN,MGMT,EXTERNAL",yes,True
ID_00424,N01030,kerberos,high,"EXTERNAL,SERVER_LAN,USER_LAN",yes,False
ID_01763,N00525,password,low,PARTNER_VPN,yes,False
ID_01769,N00144,password,low,"CLOUD,MGMT,EXTERNAL",yes,False
ID_00796,N00885,kerberos,high,"CLOUD,DMZ",no,False
ID_00682,N00785,password,medium,"OT,CLOUD",yes,False
ID_01030,N01710,kerberos,medium,"DMZ,MGMT,PARTNER_VPN",no,False
ID_01374,N00660,kerberos,medium,"DMZ,CLOUD",no,False
ID_01382,N01344,oauth,high,SERVER_LAN,yes,False
ID_00682,N00767,password,low,"PARTNER_VPN,USER_LAN",yes,False
ID_00364,N01138,password,medium,SERVER_LAN,no,True
ID_01016,N00795,password,low,"CLOUD,MGMT,SERVER_LAN",yes,False
ID_00619,N01037,password,low,PARTNER_VPN,no,False
ID_00242,N00078,kerberos,high,"DMZ,USER_LAN,SERVER_LAN",yes,False
ID_00539,N01558,password,low,"PARTNER_VPN,DMZ,USER_LAN",yes,False
ID_01731,N00533,password,medium,MGMT,yes,True
ID_00604,N00475,oauth,high,"SERVER_LAN,MGMT",yes,False
ID_01649,N00414,oauth,high,"MGMT,USER_LAN,SERVER_LAN",no,False
ID_00076,N01732,kerberos,medium,"EXTERNAL,DMZ,MGMT",no,False
ID_01898,N00840,password,low,"EXTERNAL,PARTNER_VPN,OT",yes,False
ID_00631,N00833,oauth,high,"EXTERNAL,PARTNER_VPN",yes,False
ID_00096,N00510,password,medium,"SERVER_LAN,MGMT,DMZ",yes,False
ID_00623,N00315,kerberos,high,"PARTNER_VPN,MGMT",no,False
ID_01064,N01118,password,medium,"MGMT,CLOUD,DMZ",yes,True
ID_00280,N00302,kerberos,medium,"OT,SERVER_LAN,EXTERNAL",yes,True
ID_00857,N01929,api_key,low,"OT,PARTNER_VPN",yes,False
ID_00721,N01890,oauth,high,"SERVER_LAN,USER_LAN",yes,False
ID_01382,N00487,kerberos,medium,EXTERNAL,yes,False
ID_01055,N00038,oauth,medium,"PARTNER_VPN,OT,CLOUD",yes,False
ID_00146,N01675,kerberos,high,"PARTNER_VPN,EXTERNAL",yes,False
ID_01229,N01869,kerberos,high,"CLOUD,MGMT",yes,False
ID_01833,N00287,password,low,"PARTNER_VPN,USER_LAN",no,False
ID_01547,N01076,kerberos,high,"MGMT,DMZ",no,False
ID_01801,N00089,kerberos,high,OT,no,True
ID_00078,N00987,kerberos,medium,"DMZ,CLOUD,SERVER_LAN",yes,False
ID_01957,N00365,password,low,PARTNER_VPN,yes,False
ID_00942,N01974,password,medium,PARTNER_VPN,no,False
ID_00297,N00048,oauth,medium,"DMZ,SERVER_LAN",yes,False
ID_01260,N01180,kerberos,medium,"OT,SERVER_LAN,EXTERNAL",no,False
ID_01677,N01731,oauth,high,CLOUD,yes,True
ID_00782,N00280,password,low,SERVER_LAN,no,False
ID_01958,N01373,oauth,medium,"DMZ,EXTERNAL",yes,False
ID_00093,N01469,oauth,medium,"OT,MGMT",yes,False
ID_00028,N01114,oauth,medium,PARTNER_VPN,yes,False
ID_01512,N00085,kerberos,high,MGMT,no,False
ID_00388,N01838,saml,high,SERVER_LAN,yes,False
ID_01412,N01950,kerberos,high,"PARTNER_VPN,SERVER_LAN,MGMT",no,False
ID_01053,N00769,password,low,"USER_LAN,SERVER_LAN",no,False
ID_01908,N00432,password,low,EXTERNAL,yes,False
ID_01236,N00675,password,low,CLOUD,yes,True
ID_01245,N01831,kerberos,high,"SERVER_LAN,DMZ",yes,True
ID_00647,N01630,password,low,"DMZ,OT,SERVER_LAN",yes,True
ID_01321,N00379,password,low,OT,yes,False
ID_00065,N01919,password,low,"SERVER_LAN,PARTNER_VPN",yes,False
ID_01732,N00916,oauth,high,"USER_LAN,PARTNER_VPN",yes,False
ID_01696,N01903,kerberos,medium,"USER_LAN,OT",yes,False
ID_01246,N01812,password,low,"DMZ,OT",yes,False
ID_01104,N01405,password,low,"CLOUD,MGMT,DMZ",yes,False
ID_01294,N01921,kerberos,medium,"CLOUD,MGMT,SERVER_LAN",no,True
ID_00903,N00639,saml,high,"EXTERNAL,PARTNER_VPN",yes,False
ID_01350,N01763,password,low,"OT,CLOUD",yes,False
ID_01602,N01855,kerberos,high,OT,yes,False
ID_01094,N01897,kerberos,high,PARTNER_VPN,yes,True
ID_00308,N01811,oauth,high,PARTNER_VPN,yes,True
ID_00272,N00175,oauth,medium,"DMZ,SERVER_LAN,EXTERNAL",no,False
ID_00169,N02000,oauth,high,"MGMT,EXTERNAL,CLOUD",yes,False
ID_00343,N00812,password,medium,"DMZ,CLOUD",no,True
ID_00377,N00007,oauth,high,"SERVER_LAN,PARTNER_VPN",yes,False
ID_01597,N00786,kerberos,high,"EXTERNAL,CLOUD,DMZ",no,False
ID_00562,N00368,password,medium,CLOUD,yes,False
ID_00225,N00072,password,low,OT,yes,False
ID_01429,N01336,kerberos,medium,"MGMT,CLOUD",no,False
ID_01328,N01990,saml,high,"MGMT,EXTERNAL",yes,False
ID_00963,N01252,password,low,"USER_LAN,PARTNER_VPN",yes,True
ID_00968,N00149,password,medium,PARTNER_VPN,yes,False
ID_00858,N01853,oauth,high,"MGMT,USER_LAN,CLOUD",yes,False
ID_00222,N01341,oauth,high,"SERVER_LAN,DMZ,EXTERNAL",yes,False
ID_01734,N01333,kerberos,medium,"EXTERNAL,CLOUD",yes,False
ID_01305,N01580,password,low,EXTERNAL,yes,False
ID_01857,N00414,password,medium,"USER_LAN,PARTNER_VPN,SERVER_LAN",yes,True
ID_01051,N00950,oauth,high,"CLOUD,PARTNER_VPN,USER_LAN",yes,True
ID_00768,N01293,password,medium,"PARTNER_VPN,CLOUD",no,False
ID_01201,N00773,kerberos,high,"OT,CLOUD",yes,False
ID_01287,N01810,oauth,high,DMZ,yes,False
ID_00204,N00577,password,medium,"PARTNER_VPN,USER_LAN",yes,False
ID_01289,N01528,password,low,"DMZ,MGMT",yes,False
ID_00424,N01457,api_key,low,USER_LAN,yes,False
ID_00715,N01459,password,low,"OT,SERVER_LAN,CLOUD",no,False
ID_00648,N01953,api_key,low,USER_LAN,yes,False
ID_01431,N00318,kerberos,high,"EXTERNAL,DMZ,PARTNER_VPN",yes,True
ID_00600,N00238,oauth,high,"EXTERNAL,SERVER_LAN,CLOUD",yes,True
ID_00713,N00020,password,low,"OT,CLOUD",no,False
ID_00431,N01594,password,low,MGMT,yes,False
ID_01433,N01084,kerberos,medium,"USER_LAN,OT",no,False
ID_01320,N00866,password,low,CLOUD,yes,False
ID_00281,N00408,kerberos,high,MGMT,yes,False
ID_00492,N00950,api_key,low,MGMT,no,False
ID_00251,N00528,password,low,"OT,CLOUD,PARTNER_VPN",yes,True
ID_00044,N01599,oauth,high,MGMT,yes,False
ID_00414,N00850,password,medium,"EXTERNAL,SERVER_LAN,MGMT",yes,False
ID_01848,N00365,kerberos,high,"PARTNER_VPN,CLOUD,MGMT",yes,False
ID_00659,N01029,kerberos,high,EXTERNAL,no,False
ID_00288,N00715,password,medium,"EXTERNAL,DMZ,MGMT",yes,False
ID_00059,N00356,password,low,"EXTERNAL,MGMT",yes,False
ID_01042,N01657,password,low,EXTERNAL,yes,False
ID_01203,N00008,oauth,high,"OT,CLOUD",no,False
ID_01764,N00883,kerberos,high,"USER_LAN,MGMT",yes,False
ID_01602,N00451,password,low,"EXTERNAL,PARTNER_VPN,OT",yes,False
ID_00912,N01928,password,medium,"EXTERNAL,DMZ,PARTNER_VPN",yes,False
ID_01291,N01742,password,low,"PARTNER_VPN,DMZ",yes,False
ID_01656,N01571,saml,high,"OT,PARTNER_VPN",yes,False
ID_00516,N00437,oauth,medium,"SERVER_LAN,USER_LAN",yes,False
ID_00828,N00889,password,low,EXTERNAL,yes,False
ID_01907,N00041,password,low,SERVER_LAN,yes,True
ID_01482,N00630,kerberos,high,"OT,USER_LAN,MGMT",no,False
ID_01665,N00867,password,low,"PARTNER_VPN,DMZ,OT",yes,False
ID_00338,N01330,password,medium,"MGMT,EXTERNAL,SERVER_LAN",yes,False
ID_00600,N00061,password,medium,EXTERNAL,yes,True
ID_01618,N01048,oauth,high,MGMT,yes,False
ID_01364,N00367,oauth,high,PARTNER_VPN,yes,False
ID_00776,N00686,password,low,USER_LAN,yes,False
ID_01618,N01741,api_key,medium,USER_LAN,yes,False
ID_00304,N01183,oauth,medium,"SERVER_LAN,EXTERNAL",yes,False
ID_01663,N01814,api_key,medium,CLOUD,yes,False
ID_00678,N01981,kerberos,high,"CLOUD,PARTNER_VPN",yes,False
ID_01684,N00361,password,low,"PARTNER_VPN,DMZ,EXTERNAL",yes,False
ID_00247,N00242,kerberos,high,CLOUD,no,False
ID_01518,N00818,password,low,"DMZ,CLOUD,PARTNER_VPN",yes,False
ID_00732,N00798,password,low,MGMT,yes,False
ID_00944,N01381,kerberos,medium,"OT,MGMT,EXTERNAL",yes,False
ID_00756,N00573,oauth,high,"OT,EXTERNAL,PARTNER_VPN",no,False
ID_01151,N00747,kerberos,medium,"EXTERNAL,MGMT",no,False
ID_00267,N01387,oauth,high,"EXTERNAL,SERVER_LAN,CLOUD",yes,False
ID_01092,N01155,oauth,high,"OT,DMZ,EXTERNAL",yes,False
ID_01293,N00702,oauth,medium,"MGMT,CLOUD,SERVER_LAN",yes,False
ID_00727,N00692,password,medium,USER_LAN,yes,False
ID_00317,N01423,oauth,high,"MGMT,OT,EXTERNAL",yes,False
ID_00487,N00448,oauth,high,EXTERNAL,yes,False
ID_00977,N00740,password,low,USER_LAN,yes,False
ID_00929,N00384,password,low,EXTERNAL,no,True
ID_00343,N01716,oauth,medium,"CLOUD,USER_LAN,DMZ",yes,False
ID_00718,N00274,password,medium,"SERVER_LAN,OT",yes,True
ID_01032,N01996,password,low,USER_LAN,yes,False
ID_00525,N01918,kerberos,high,OT,yes,False
ID_01434,N00696,password,low,"CLOUD,OT,PARTNER_VPN",yes,True
ID_00746,N01257,password,low,"SERVER_LAN,USER_LAN,PARTNER_VPN",yes,True
ID_01848,N01088,kerberos,high,"SERVER_LAN,CLOUD,OT",yes,True
ID_01758,N01989,password,medium,"SERVER_LAN,USER_LAN,MGMT",yes,True
ID_01590,N01002,kerberos,high,MGMT,yes,False
ID_01009,N01744,oauth,high,DMZ,yes,False
ID_00654,N01389,saml,high,"CLOUD,EXTERNAL,PARTNER_VPN",yes,True
ID_00126,N01455,kerberos,high,DMZ,no,False
ID_00807,N01391,kerberos,high,"SERVER_LAN,PARTNER_VPN",yes,False
ID_00309,N00062,oauth,medium,"EXTERNAL,OT",yes,False
ID_01077,N00393,password,low,OT,no,False
ID_00448,N01999,password,low,"USER_LAN,PARTNER_VPN",yes,False
ID_00283,N00721,password,low,"OT,USER_LAN,EXTERNAL",yes,False
ID_00902,N00546,password,medium,MGMT,yes,False
ID_00894,N00577,api_key,low,"USER_LAN,MGMT,PARTNER_VPN",yes,False
ID_00997,N01176,oauth,high,"DMZ,SERVER_LAN",no,False
ID_01989,N00156,api_key,low,"OT,EXTERNAL",no,False
ID_01646,N01681,kerberos,medium,"DMZ,USER_LAN,OT",yes,False
ID_00519,N01324,password,low,MGMT,yes,True
ID_01207,N01970,oauth,medium,EXTERNAL,yes,False
ID_01218,N01036,kerberos,high,"USER_LAN,SERVER_LAN",yes,True
ID_00268,N00286,api_key,medium,"PARTNER_VPN,EXTERNAL,CLOUD",yes,False
ID_01064,N00925,kerberos,high,"SERVER_LAN,OT",yes,True
ID_00157,N01083,api_key,low,"CLOUD,DMZ,SERVER_LAN",yes,False
ID_00666,N01433,password,low,"PARTNER_VPN,USER_LAN,EXTERNAL",yes,False
ID_01913,N01408,password,medium,"USER_LAN,SERVER_LAN,PARTNER_VPN",yes,False
ID_01929,N01676,password,medium,"EXTERNAL,CLOUD",yes,False
ID_00693,N00435,password,low,EXTERNAL,yes,True
ID_00245,N00611,password,low,"DMZ,PARTNER_VPN,CLOUD",yes,False
ID_00235,N01540,kerberos,high,"EXTERNAL,MGMT",no,True
ID_00709,N00432,oauth,high,USER_LAN,yes,False
ID_00900,N00049,kerberos,high,"SERVER_LAN,USER_LAN,DMZ",no,False
ID_01102,N00309,oauth,high,"MGMT,SERVER_LAN,PARTNER_VPN",yes,False
ID_00002,N01230,oauth,high,EXTERNAL,yes,False
ID_01782,N00951,api_key,low,"CLOUD,SERVER_LAN",yes,False
ID_00579,N01112,password,low,"OT,SERVER_LAN",yes,True
ID_00994,N01009,kerberos,high,"PARTNER_VPN,DMZ",no,False
ID_00934,N00554,kerberos,medium,"CLOUD,USER_LAN,SERVER_LAN",yes,False
ID_00096,N00377,oauth,medium,USER_LAN,no,False
ID_00473,N01189,oauth,medium,OT,yes,False
ID_01405,N00328,kerberos,high,"PARTNER_VPN,MGMT",yes,False
ID_01635,N01531,kerberos,high,MGMT,yes,True
ID_00495,N00971,password,medium,PARTNER_VPN,yes,False
ID_01109,N00084,password,low,"MGMT,OT,CLOUD",yes,False
ID_00773,N00512,password,low,MGMT,no,True
ID_01723,N01754,saml,medium,"DMZ,SERVER_LAN,OT",no,False
ID_01742,N01943,password,medium,"EXTERNAL,PARTNER_VPN",yes,False
ID_00955,N01287,password,medium,"EXTERNAL,USER_LAN",yes,True
ID_01911,N00307,kerberos,medium,"MGMT,USER_LAN",no,False
ID_01686,N00718,password,low,OT,yes,False
ID_01247,N00807,password,low,"OT,MGMT,USER_LAN",yes,True
ID_01460,N00926,oauth,high,USER_LAN,yes,False
ID_01958,N01690,oauth,medium,"OT,EXTERNAL",yes,True
ID_01360,N01958,password,low,MGMT,yes,True
ID_00565,N00423,password,low,"MGMT,EXTERNAL",yes,False
ID_01306,N00839,password,low,OT,yes,False
ID_01975,N00962,saml,high,"OT,PARTNER_VPN,EXTERNAL",yes,False
ID_00916,N00651,kerberos,medium,"OT,MGMT,SERVER_LAN",yes,False
ID_01993,N00043,password,low,"PARTNER_VPN,MGMT",yes,True
ID_00464,N00894,oauth,high,"DMZ,MGMT,PARTNER_VPN",yes,True
ID_01448,N00328,password,low,CLOUD,yes,False
ID_01215,N00853,oauth,medium,"EXTERNAL,OT",yes,False
ID_01940,N01842,password,medium,"MGMT,DMZ",yes,True
ID_00713,N00141,password,low,"CLOUD,USER_LAN",yes,False
ID_01158,N00331,oauth,high,SERVER_LAN,yes,False
ID_01871,N00808,saml,high,"DMZ,PARTNER_VPN,SERVER_LAN",yes,False
ID_00887,N01459,oauth,medium,"DMZ,OT,SERVER_LAN",yes,False
ID_01877,N01346,oauth,medium,"OT,SERVER_LAN",no,True
ID_00747,N00769,password,medium,"PARTNER_VPN,USER_LAN,MGMT",no,False
ID_00387,N01943,password,low,"OT,PARTNER_VPN",yes,True
ID_00473,N01254,password,low,PARTNER_VPN,no,False
ID_01750,N01318,password,medium,EXTERNAL,no,False
ID_00739,N00058,password,medium,EXTERNAL,no,False
ID_00125,N01778,password,low,PARTNER_VPN,no,False
ID_00529,N01333,kerberos,medium,"MGMT,DMZ",yes,False
ID_01216,N00684,password,medium,"CLOUD,SERVER_LAN",no,False
ID_01578,N00136,kerberos,medium,DMZ,yes,False
ID_01298,N01357,password,medium,"PARTNER_VPN,USER_LAN",yes,False
ID_00902,N01399,password,low,"PARTNER_VPN,CLOUD",yes,False
ID_00202,N00073,kerberos,high,"PARTNER_VPN,MGMT",yes,False
ID_00015,N01784,saml,medium,"CLOUD,OT,DMZ",yes,True
ID_00723,N00655,kerberos,high,CLOUD,yes,False
ID_00203,N01689,oauth,high,"CLOUD,MGMT,USER_LAN",yes,False
ID_00538,N01982,password,medium,"CLOUD,OT,EXTERNAL",yes,False
ID_01100,N01403,kerberos,high,"EXTERNAL,OT,USER_LAN",no,False
ID_00961,N01576,password,low,DMZ,yes,True
ID_00960,N00241,kerberos,medium,"SERVER_LAN,USER_LAN,EXTERNAL",no,False
ID_01034,N00998,oauth,medium,USER_LAN,yes,False
ID_01202,N00755,password,medium,"EXTERNAL,USER_LAN,SERVER_LAN",yes,False
ID_01307,N01810,kerberos,high,"SERVER_LAN,USER_LAN,EXTERNAL",yes,True
ID_00871,N01076,oauth,medium,"DMZ,PARTNER_VPN",yes,True
ID_01080,N01957,password,low,"CLOUD,USER_LAN,PARTNER_VPN",yes,False
ID_01632,N01065,oauth,high,"SERVER_LAN,MGMT",no,False
ID_00695,N01864,oauth,high,"MGMT,EXTERNAL,PARTNER_VPN",yes,True
ID_00106,N01320,oauth,medium,"OT,DMZ",yes,True
ID_00173,N00436,password,low,"DMZ,SERVER_LAN",yes,False
ID_01351,N01562,password,low,"SERVER_LAN,OT,DMZ",yes,False
ID_01385,N01895,kerberos,medium,"MGMT,EXTERNAL,SERVER_LAN",no,False
ID_00722,N01094,password,low,"PARTNER_VPN,EXTERNAL,USER_LAN",yes,False
ID_01572,N01051,oauth,medium,"OT,SERVER_LAN",yes,False
ID_01415,N00335,password,low,"CLOUD,USER_LAN",yes,False
ID_00709,N00061,kerberos,high,"OT,EXTERNAL,PARTNER_VPN",no,False
ID_01594,N01809,password,low,EXTERNAL,yes,False
ID_00822,N01484,password,low,"CLOUD,OT",yes,False
ID_00074,N00373,oauth,medium,"OT,PARTNER_VPN,DMZ",no,False
ID_00960,N00041,saml,high,"PARTNER_VPN,MGMT",yes,True
ID_00125,N01805,kerberos,high,"OT,MGMT,CLOUD",yes,False
ID_00879,N01610,kerberos,high,MGMT,yes,True
ID_00401,N00927,kerberos,high,"USER_LAN,MGMT",yes,False
ID_01761,N01901,saml,medium,"PARTNER_VPN,USER_LAN,OT",yes,True
ID_00671,N01208,kerberos,high,USER_LAN,yes,True
ID_01571,N01259,api_key,low,CLOUD,no,False
ID_01171,N01814,password,low,USER_LAN,yes,False
ID_00238,N00612,password,low,"MGMT,DMZ,SERVER_LAN",yes,True
ID_00008,N00631,password,low,"OT,CLOUD,DMZ",yes,False
ID_01668,N01259,password,medium,"EXTERNAL,OT",yes,False
ID_01691,N00585,password,medium,"CLOUD,OT",no,False
ID_00788,N00705,api_key,medium,"OT,SERVER_LAN",yes,False
ID_00276,N00367,password,low,"EXTERNAL,USER_LAN,SERVER_LAN",yes,False
ID_00707,N01261,password,low,"PARTNER_VPN,DMZ",yes,False
ID_01367,N01224,password,low,SERVER_LAN,yes,False
ID_01254,N00410,oauth,medium,"EXTERNAL,OT",yes,False
ID_01872,N01394,api_key,medium,"USER_LAN,OT,SERVER_LAN",yes,False
ID_00141,N00495,password,low,"USER_LAN,DMZ,OT",yes,False
ID_01062,N01527,kerberos,high,"USER_LAN,CLOUD,SERVER_LAN",yes,False
ID_00199,N01401,oauth,high,"CLOUD,OT,PARTNER_VPN",yes,False
ID_00697,N01902,password,low,"SERVER_LAN,MGMT,EXTERNAL",yes,False
ID_01312,N01347,password,medium,CLOUD,yes,False
ID_01816,N01882,password,medium,"MGMT,USER_LAN",yes,False
ID_01935,N01771,oauth,medium,"OT,SERVER_LAN",yes,False
ID_01965,N00344,kerberos,high,"MGMT,CLOUD",yes,False
ID_00596,N00324,password,low,"USER_LAN,MGMT",yes,False
ID_01688,N00499,kerberos,medium,"USER_LAN,EXTERNAL,MGMT",yes,False
ID_01696,N01245,kerberos,medium,"CLOUD,DMZ,MGMT",yes,True
ID_01110,N01102,password,medium,"EXTERNAL,DMZ",yes,False
ID_01338,N01198,oauth,medium,"EXTERNAL,PARTNER_VPN,USER_LAN",yes,False
ID_01105,N00006,saml,high,DMZ,no,True
